"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_start" "aug_end" "cadd_start"
"14285" "ENST00000576742.6" "17" 3557718 3557783 "-" 14285 "uORF" 3557781 3557783 1.74643266666667
"14286" "ENST00000576742.6" "17" 3557718 3557726 "-" 14286 "uORF" 3557724 3557726 1.44594655555556
"14287" "ENST00000577390.6" "16" 62036121 62036216 "-" 14287 "uORF" 62036214 62036216 2.26158444444444
"14288" "ENST00000577390.6" "16" 62021561 62021593 "-" 14288 "uORF" 62021591 62021593 1.58320566666667
"14289" "ENST00000577390.6" "16" 62021548 62021577 "-" 14289 "uORF" 62021575 62021577 1.487943
"14290" "ENST00000577390.6" "16" 62021500 62021547 "-" 14290 "uORF" 62021545 62021547 0.90440311111111
"14291" "ENST00000577390.6" "16" 62021500 62021544 "-" 14291 "uORF" 62021542 62021544 1.76683188888889
"14292" "ENST00000577390.6" "16" 62021482 62021499 "-" 14292 "uORF" 62021497 62021499 1.06933544444444
"14293" "ENST00000577390.6" "16" 62021444 62021485 "-" 14293 "uORF" 62021483 62021485 1.69994955555556
"14294" "ENST00000577390.6" "16" 62021444 62021482 "-" 14294 "uORF" 62021480 62021482 1.80670844444445
"14295" "ENST00000577390.6" "16" 62021444 62021473 "-" 14295 "uORF" 62021471 62021473 1.858688
"14296" "ENST00000577830.6" "17" 57885830 57885850 "-" 14296 "uORF" 57885848 57885850 1.54636
"14297" "ENST00000577830.6" "17" 57885642 57885833 "-" 14297 "uORF" 57885831 57885833 1.44432955555555
"14298" "ENST00000577830.6" "17" 57885730 57885795 "-" 14298 "uORF" 57885793 57885795 1.53222222222222
"14300" "ENST00000578689.2" "17" 40364629 40364691 "-" 14300 "uORF" 40364689 40364691 2.222681
"14301" "ENST00000578689.2" "17" 40364450 40364524 "-" 14301 "uORF" 40364522 40364524 0.557558777777778
"14302" "ENST00000578689.2" "17" 40364212 40364409 "-" 14302 "uORF" 40364407 40364409 0.281293777777778
"14303" "ENST00000578689.2" "17" 40364136 40364348 "-" 14303 "uORF" 40364346 40364348 0.563218222222222
"14304" "ENST00000578689.2" "17" 40364136 40364336 "-" 14304 "uORF" 40364334 40364336 0.013872
"14305" "ENST00000578689.2" "17" 40364136 40364282 "-" 14305 "uORF" 40364280 40364282 0.360444
"14306" "ENST00000578689.2" "17" 40364025 40364075 "-" 14306 "uORF" 40364073 40364075 0.0851616666666668
"14307" "ENST00000578689.2" "17" 40364025 40364069 "-" 14307 "uORF" 40364067 40364069 0.0565008888888889
"14327" "ENST00000580256.3" "17" 10825731 10838038 "-" 14327 "uORF" 10838036 10838038 1.397368
"14328" "ENST00000580256.3" "17" 10825712 10825741 "-" 14328 "uORF" 10825739 10825741 -0.0776206666666669
"14329" "ENST00000580256.3" "17" 10825666 10825737 "-" 14329 "uORF" 10825735 10825737 0.657471444444444
"14330" "ENST00000580729.3" "17" 67996389 67996466 "-" 14330 "uORF" 67996464 67996466 1.12459044444445
"14331" "ENST00000580729.3" "17" 67996291 67996407 "-" 14331 "uORF" 67996405 67996407 0.790586333333333
"14332" "ENST00000580729.3" "17" 67996291 67996347 "-" 14332 "uORF" 67996345 67996347 2.01879988888889
"14333" "ENST00000580729.3" "17" 67996223 67996294 "-" 14333 "uORF" 67996292 67996294 2.15313988888889
"14334" "ENST00000581208.2" "17" 57988165 57988233 "-" 14334 "uORF" 57988231 57988233 2.125011
"14335" "ENST00000581216.6" "17" 30906211 30906234 "-" 14335 "uORF" 30906232 30906234 1.53790811111111
"14336" "ENST00000581312.6" "1" 150010473 150010514 "-" 14336 "uORF" 150010512 150010514 2.34195222222222
"14337" "ENST00000581312.6" "1" 149977528 149977554 "-" 14337 "uORF" 149977552 149977554 1.42446377777778
"14341" "ENST00000581407.6" "17" 28766680 28842707 "-" 14341 "uORF" 28842705 28842707 2.38767888888889
"14342" "ENST00000581407.6" "17" 28766680 28766691 "-" 14342 "uORF" 28766689 28766691 1.81335877777778
"14344" "ENST00000581897.7" "1" 144461549 144461617 "-" 14344 "uORF" 144461615 144461617 0.427623888888889
"14345" "ENST00000581897.7" "1" 144461407 144461466 "-" 14345 "uORF" 144461464 144461466 0.619728666666667
"14346" "ENST00000581897.7" "1" 144460893 144461455 "-" 14346 "uORF" 144461453 144461455 0.596833888888889
"14347" "ENST00000581897.7" "1" 144460916 144460954 "-" 14347 "uORF" 144460952 144460954 0.343172666666667
"14348" "ENST00000581897.7" "1" 144460893 144460925 "-" 14348 "uORF" 144460923 144460925 0.367504444444445
"14349" "ENST00000581897.7" "1" 144460893 144460919 "-" 14349 "uORF" 144460917 144460919 0.240895555555556
"14350" "ENST00000581897.7" "1" 144460861 144460884 "-" 14350 "uORF" 144460882 144460884 0.350750777777778
"14351" "ENST00000581897.7" "1" 144456561 144456779 "-" 14351 "uORF" 144456777 144456779 0.112848222222222
"14352" "ENST00000581897.7" "1" 144450859 144456560 "-" 14352 "uORF" 144456558 144456560 0.237221222222222
"14353" "ENST00000581897.7" "1" 144440213 144448901 "-" 14353 "uORF" 144448899 144448901 0.882895333333334
"14354" "ENST00000581897.7" "1" 144440236 144448825 "-" 14354 "uORF" 144448823 144448825 0.316304222222222
"14355" "ENST00000581897.7" "1" 144440213 144448784 "-" 14355 "uORF" 144448782 144448784 0.216747111111111
"14366" "ENST00000582621.6" "18" 69947782 69947853 "-" 14366 "uORF" 69947851 69947853 -0.244628222222222
"14367" "ENST00000582621.6" "18" 69947802 69947849 "-" 14367 "uORF" 69947847 69947849 0.0945120000000001
"14368" "ENST00000582621.6" "18" 69947668 69947766 "-" 14368 "uORF" 69947764 69947766 0.029822
"14369" "ENST00000582621.6" "18" 69947676 69947699 "-" 14369 "uORF" 69947697 69947699 -0.103176666666667
"14370" "ENST00000582621.6" "18" 69947672 69947695 "-" 14370 "uORF" 69947693 69947695 0.0992037777777778
"14371" "ENST00000582621.6" "18" 69947672 69947686 "-" 14371 "uORF" 69947684 69947686 0.0604005555555557
"14372" "ENST00000582621.6" "18" 69947658 69947675 "-" 14372 "uORF" 69947673 69947675 0.665174444444444
"14373" "ENST00000582621.6" "18" 69947651 69947671 "-" 14373 "uORF" 69947669 69947671 0.461079333333333
"14374" "ENST00000582621.6" "18" 69947637 69947654 "-" 14374 "uORF" 69947652 69947654 0.540888888888889
"14380" "ENST00000583509.7" "1" 147670277 147670360 "-" 14380 "uORF" 147670358 147670360 1.16096677777778
"14381" "ENST00000583509.7" "1" 147670122 147670166 "-" 14381 "uORF" 147670164 147670166 0.964625222222221
"14383" "ENST00000583666.3" "17" 58691959 58692000 "-" 14383 "uORF" 58691998 58692000 0.308220444444445
"14384" "ENST00000583666.3" "17" 58691954 58691971 "-" 14384 "uORF" 58691969 58691971 0.576122111111111
"14385" "ENST00000583666.3" "17" 58661711 58661740 "-" 14385 "uORF" 58661738 58661740 0.255324777777778
"14386" "ENST00000583931.6" "1" 150235977 150236063 "-" 14386 "uORF" 150236061 150236063 0.689067333333333
"14387" "ENST00000583931.6" "1" 150235977 150236051 "-" 14387 "uORF" 150236049 150236051 1.31714688888889
"14388" "ENST00000584306.6" "17" 64897579 64919453 "-" 14388 "uORF" 64919451 64919453 1.89899288888889
"14389" "ENST00000584306.6" "17" 64898378 64918865 "-" 14389 "uORF" 64918863 64918865 0.638248
"14390" "ENST00000584306.6" "17" 64898440 64898448 "-" 14390 "uORF" 64898446 64898448 0.256038222222222
"14391" "ENST00000584306.6" "17" 64897369 64897398 "-" 14391 "uORF" 64897396 64897398 0.0547824444444442
"14392" "ENST00000584379.6" "17" 64214236 64263190 "-" 14392 "uORF" 64263188 64263190 1.87243866666667
"14393" "ENST00000584486.6" "1" 143971525 143971569 "-" 14393 "uORF" 143971567 143971569 0.332942111111111
"14394" "ENST00000584486.6" "1" 143971547 143971555 "-" 14394 "uORF" 143971553 143971555 0.425335222222222
"14395" "ENST00000584486.6" "1" 143971458 143971496 "-" 14395 "uORF" 143971494 143971496 0.294463555555556
"14396" "ENST00000585316.3" "10" 47368833 47368904 "-" 14396 "uORF" 47368902 47368904 0.0767646666666666
"14397" "ENST00000585580.4" "19" 19515499 19515507 "-" 14397 "uORF" 19515505 19515507 2.15243744444445
"14398" "ENST00000585682.6" "4" 158172921 158173016 "-" 14398 "uORF" 158173014 158173016 1.13688311111111
"14399" "ENST00000585682.6" "4" 158172869 158172889 "-" 14399 "uORF" 158172887 158172889 1.06392588888889
"14400" "ENST00000585682.6" "4" 158171560 158172875 "-" 14400 "uORF" 158172873 158172875 1.50130822222222
"14402" "ENST00000586178.6" "17" 51260016 51260048 "-" 14402 "uORF" 51260046 51260048 2.26327277777778
"14403" "ENST00000586178.6" "17" 51259855 51259866 "-" 14403 "uORF" 51259864 51259866 2.31152222222222
"14404" "ENST00000586178.6" "17" 51259189 51259855 "-" 14404 "uORF" 51259853 51259855 2.38500544444444
"14406" "ENST00000586539.6" "17" 68955288 68955317 "-" 14406 "uORF" 68955315 68955317 0.250526444444445
"14407" "ENST00000586539.6" "17" 68955257 68955295 "-" 14407 "uORF" 68955293 68955295 0.535291555555556
"14408" "ENST00000586539.6" "17" 68949441 68949458 "-" 14408 "uORF" 68949456 68949458 0.762706444444446
"14409" "ENST00000586539.6" "17" 68949441 68949455 "-" 14409 "uORF" 68949453 68949455 0.650962888888889
"14410" "ENST00000586539.6" "17" 68942039 68949385 "-" 14410 "uORF" 68949383 68949385 0.181366333333333
"14411" "ENST00000586582.6" "19" 4559574 4559621 "-" 14411 "uORF" 4559619 4559621 1.17935366666667
"14412" "ENST00000586748.6" "19" 10928417 10928434 "-" 14412 "uORF" 10928432 10928434 2.10593711111111
"14417" "ENST00000587097.6" "17" 44199666 44199680 "-" 14417 "uORF" 44199678 44199680 1.517619
"14418" "ENST00000587097.6" "17" 44199532 44199585 "-" 14418 "uORF" 44199583 44199585 1.56793466666667
"14419" "ENST00000587230.6" "19" 13150273 13150362 "-" 14419 "uORF" 13150360 13150362 1.58363566666666
"14420" "ENST00000587230.6" "19" 13150273 13150284 "-" 14420 "uORF" 13150282 13150284 1.13217066666667
"14422" "ENST00000587304.3" "17" 42043539 42050576 "-" 14422 "uORF" 42050574 42050576 2.64086877777778
"14423" "ENST00000587304.3" "17" 42043506 42043523 "-" 14423 "uORF" 42043521 42043523 0.877270777777778
"14426" "ENST00000587427.6" "17" 42194413 42194466 "-" 14426 "uORF" 42194464 42194466 0.693794555555555
"14427" "ENST00000588072.6" "18" 11906295 11908209 "-" 14427 "uORF" 11908207 11908209 0.618355
"14428" "ENST00000588072.6" "18" 11906270 11906305 "-" 14428 "uORF" 11906303 11906305 0.258001333333333
"14429" "ENST00000588072.6" "18" 11906270 11906281 "-" 14429 "uORF" 11906279 11906281 0.567817111111111
"14430" "ENST00000588072.6" "18" 11906230 11906238 "-" 14430 "uORF" 11906236 11906238 1.28700355555555
"14431" "ENST00000588072.6" "18" 11897287 11897337 "-" 14431 "uORF" 11897335 11897337 0.221329
"14433" "ENST00000588268.6" "19" 36666799 36666813 "-" 14433 "uORF" 36666811 36666813 0.414411666666667
"14434" "ENST00000588268.6" "19" 36664767 36666786 "-" 14434 "uORF" 36666784 36666786 0.531228
"14435" "ENST00000588268.6" "19" 36664730 36666698 "-" 14435 "uORF" 36666696 36666698 1.42795944444445
"14441" "ENST00000588525.1" "19" 5870498 5870530 "-" 14441 "uORF" 5870528 5870530 0.296468777777778
"14442" "ENST00000588525.1" "19" 5870494 5870505 "-" 14442 "uORF" 5870503 5870505 0.307041222222222
"14443" "ENST00000588872.3" "19" 13938248 13938301 "-" 14443 "uORF" 13938299 13938301 0.499625
"14444" "ENST00000588872.3" "19" 13938248 13938289 "-" 14444 "uORF" 13938287 13938289 1.22690211111111
"14445" "ENST00000589042.5" "2" 178807276 178807311 "-" 14445 "uORF" 178807309 178807311 2.07870244444444
"14446" "ENST00000589042.5" "2" 178807276 178807302 "-" 14446 "uORF" 178807300 178807302 2.16957355555556
"14449" "ENST00000590099.6" "17" 42824189 42824248 "-" 14449 "uORF" 42824246 42824248 1.99301911111111
"14450" "ENST00000590202.3" "18" 14132306 14132320 "-" 14450 "uORF" 14132318 14132320 0.569771
"14451" "ENST00000590317.4" "1" 248755302 248755355 "-" 14451 "uORF" 248755353 248755355 0.481377333333333
"14452" "ENST00000590317.4" "1" 248751125 248755262 "-" 14452 "uORF" 248755260 248755262 0.401415
"14453" "ENST00000590317.4" "1" 248751125 248755247 "-" 14453 "uORF" 248755245 248755247 0.221835888888889
"14456" "ENST00000590602.6" "17" 78126874 78126906 "-" 14456 "uORF" 78126904 78126906 1.50422744444445
"14457" "ENST00000590800.6" "18" 48338296 48338322 "-" 14457 "uORF" 48338320 48338322 0.816911111111112
"14458" "ENST00000590800.6" "18" 48338269 48338292 "-" 14458 "uORF" 48338290 48338292 0.24739
"14459" "ENST00000590800.6" "18" 48185989 48338214 "-" 14459 "uORF" 48338212 48338214 1.40194911111111
"14460" "ENST00000590800.6" "18" 48338180 48338194 "-" 14460 "uORF" 48338192 48338194 1.161011
"14461" "ENST00000590800.6" "18" 48338180 48338188 "-" 14461 "uORF" 48338186 48338188 0.278583888888889
"14462" "ENST00000590800.6" "18" 48041112 48338180 "-" 14462 "uORF" 48338178 48338180 1.67383866666667
"14463" "ENST00000590800.6" "18" 48185960 48185992 "-" 14463 "uORF" 48185990 48185992 1.97161111111111
"14464" "ENST00000591340.6" "19" 36572381 36573145 "-" 14464 "uORF" 36573143 36573145 0.575578777777778
"14465" "ENST00000591344.2" "19" 36762670 36772733 "-" 14465 "uORF" 36772731 36772733 0.91368788888889
"14466" "ENST00000591344.2" "19" 36762638 36762667 "-" 14466 "uORF" 36762665 36762667 0.355074333333333
"14467" "ENST00000591504.6" "18" 54945435 54945461 "-" 14467 "uORF" 54945459 54945461 0.269297333333333
"14468" "ENST00000591504.6" "18" 54945435 54945458 "-" 14468 "uORF" 54945456 54945458 0.324202666666666
"14485" "ENST00000591812.2" "19" 38876745 38876771 "-" 14485 "uORF" 38876769 38876771 1.19349877777778
"14486" "ENST00000591998.6" "19" 9309789 9309836 "-" 14486 "uORF" 9309834 9309836 0.883377666666667
"14487" "ENST00000591998.6" "19" 9309479 9309511 "-" 14487 "uORF" 9309509 9309511 0.830284444444443
"14488" "ENST00000591998.6" "19" 9309479 9309487 "-" 14488 "uORF" 9309485 9309487 0.477094888888889
"14491" "ENST00000592524.6" "17" 44830128 44830148 "-" 14491 "uORF" 44830146 44830148 1.78143144444444
"14492" "ENST00000592529.6" "19" 44500359 44500436 "-" 14492 "uORF" 44500434 44500436 1.08022388888889
"14493" "ENST00000592904.7" "19" 9435160 9435486 "-" 14493 "uORF" 9435484 9435486 0.412096777777778
"14494" "ENST00000592904.7" "19" 9434226 9434811 "-" 14494 "uORF" 9434809 9434811 0.884520666666667
"14495" "ENST00000592904.7" "19" 9434215 9434232 "-" 14495 "uORF" 9434230 9434232 0.640113111111111
"14496" "ENST00000592904.7" "19" 9434184 9434213 "-" 14496 "uORF" 9434211 9434213 0.513999111111111
"14497" "ENST00000592904.7" "19" 9434184 9434192 "-" 14497 "uORF" 9434190 9434192 0.238922
"14498" "ENST00000592904.7" "19" 9434179 9434187 "-" 14498 "uORF" 9434185 9434187 0.237704777777778
"14499" "ENST00000592904.7" "19" 9433741 9434112 "-" 14499 "uORF" 9434110 9434112 -0.101401888888889
"14500" "ENST00000592904.7" "19" 9433731 9433781 "-" 14500 "uORF" 9433779 9433781 0.702375333333333
"14501" "ENST00000592904.7" "19" 9433741 9433770 "-" 14501 "uORF" 9433768 9433770 0.287530444444444
"14502" "ENST00000592904.7" "19" 9433687 9433707 "-" 14502 "uORF" 9433705 9433707 0.301645666666667
"14503" "ENST00000592904.7" "19" 9420160 9420192 "-" 14503 "uORF" 9420190 9420192 0.634906222222222
"14504" "ENST00000593537.2" "19" 49064704 49064814 "-" 14504 "uORF" 49064812 49064814 -0.0164872222222223
"14505" "ENST00000593537.2" "19" 49064704 49064754 "-" 14505 "uORF" 49064752 49064754 0.448228444444444
"14506" "ENST00000593537.2" "19" 49064606 49064623 "-" 14506 "uORF" 49064621 49064623 0.0578004444444446
"14507" "ENST00000593537.2" "19" 49063948 49064268 "-" 14507 "uORF" 49064266 49064268 2.10985977777778
"14508" "ENST00000593537.2" "19" 49064106 49064129 "-" 14508 "uORF" 49064127 49064129 1.69564755555556
"14509" "ENST00000593537.2" "19" 49063970 49064125 "-" 14509 "uORF" 49064123 49064125 1.59754444444444
"14510" "ENST00000593537.2" "19" 49063742 49063837 "-" 14510 "uORF" 49063835 49063837 1.98109722222222
"14511" "ENST00000593562.6" "19" 42069811 42069840 "-" 14511 "uORF" 42069838 42069840 1.90001555555556
"14512" "ENST00000593562.6" "19" 42069637 42069702 "-" 14512 "uORF" 42069700 42069702 1.89978066666667
"14521" "ENST00000594199.3" "X" 104156930 104156971 "-" 14521 "uORF" 104156969 104156971 0.708761
"14522" "ENST00000594440.6" "19" 52095665 52095724 "-" 14522 "uORF" 52095722 52095724 0.541861111111111
"14523" "ENST00000594440.6" "19" 52088957 52093955 "-" 14523 "uORF" 52093953 52093955 0.411339222222222
"14524" "ENST00000594440.6" "19" 52088957 52088971 "-" 14524 "uORF" 52088969 52088971 0.590922888888889
"14525" "ENST00000594440.6" "19" 52084873 52088939 "-" 14525 "uORF" 52088937 52088939 0.383135333333332
"14526" "ENST00000594710.2" "19" 23003087 23003098 "-" 14526 "uORF" 23003096 23003098 0.490944777777778
"14533" "ENST00000595646.6" "19" 52854340 52857595 "-" 14533 "uORF" 52857593 52857595 0.539624555555556
"14537" "ENST00000597188.6" "19" 8605782 8605799 "-" 14537 "uORF" 8605797 8605799 1.72988255555556
"14538" "ENST00000597582.2" "19" 58369925 58380984 "-" 14538 "uORF" 58380982 58380984 1.04221488888889
"14539" "ENST00000597582.2" "19" 58369887 58369928 "-" 14539 "uORF" 58369926 58369928 0.926364777777778
"14540" "ENST00000597630.3" "19" 41928082 41928105 "-" 14540 "uORF" 41928103 41928105 2.282364
"14542" "ENST00000598071.6" "19" 52003867 52008170 "-" 14542 "uORF" 52008168 52008170 0.923855777777779
"14543" "ENST00000598071.6" "19" 52003799 52007295 "-" 14543 "uORF" 52007293 52007295 0.169177444444444
"14547" "ENST00000598312.6" "19" 58143117 58150774 "-" 14547 "uORF" 58150772 58150774 1.91882555555556
"14548" "ENST00000598312.6" "19" 58142624 58142659 "-" 14548 "uORF" 58142657 58142659 0.291025444444445
"14549" "ENST00000598312.6" "19" 58142624 58142641 "-" 14549 "uORF" 58142639 58142641 0.413138
"14550" "ENST00000598312.6" "19" 58142580 58142624 "-" 14550 "uORF" 58142622 58142624 0.232371444444445
"14551" "ENST00000598383.3" "5" 17655640 17655672 "-" 14551 "uORF" 17655670 17655672 0.167334333333333
"14552" "ENST00000598383.3" "5" 17655640 17655666 "-" 14552 "uORF" 17655664 17655666 0.280964888888889
"14553" "ENST00000598513.6" "19" 53253117 53253146 "-" 14553 "uORF" 53253144 53253146 0.427957888888889
"14554" "ENST00000598513.6" "19" 53253117 53253131 "-" 14554 "uORF" 53253129 53253131 0.400000111111111
"14555" "ENST00000598513.6" "19" 53251605 53253120 "-" 14555 "uORF" 53253118 53253120 0.426233666666667
"14556" "ENST00000598513.6" "19" 53251601 53253110 "-" 14556 "uORF" 53253108 53253110 0.53442
"14557" "ENST00000598513.6" "19" 53251601 53253092 "-" 14557 "uORF" 53253090 53253092 0.703337888888889
"14558" "ENST00000598963.3" "X" 149595256 149595288 "-" 14558 "uORF" 149595286 149595288 0.154751444444444
"14559" "ENST00000598963.3" "X" 149595156 149595182 "-" 14559 "uORF" 149595180 149595182 0.158625
"14560" "ENST00000598963.3" "X" 149595028 149595117 "-" 14560 "uORF" 149595115 149595117 0.236302888888889
"14561" "ENST00000598963.3" "X" 149595028 149595072 "-" 14561 "uORF" 149595070 149595072 0.340717555555556
"14562" "ENST00000598963.3" "X" 149594910 149595050 "-" 14562 "uORF" 149595048 149595050 0.240595888888889
"14563" "ENST00000598963.3" "X" 149594747 149594890 "-" 14563 "uORF" 149594888 149594890 0.477483666666667
"14564" "ENST00000598963.3" "X" 149594747 149594872 "-" 14564 "uORF" 149594870 149594872 0.109284222222222
"14565" "ENST00000598963.3" "X" 149594769 149594864 "-" 14565 "uORF" 149594862 149594864 -0.078004333333333
"14566" "ENST00000598963.3" "X" 149594769 149594858 "-" 14566 "uORF" 149594856 149594858 0.040456111111111
"14567" "ENST00000598963.3" "X" 149594713 149594802 "-" 14567 "uORF" 149594800 149594802 0.387372111111111
"14568" "ENST00000598963.3" "X" 149594713 149594772 "-" 14568 "uORF" 149594770 149594772 0.410751111111111
"14569" "ENST00000598963.3" "X" 149594713 149594769 "-" 14569 "uORF" 149594767 149594769 0.191399888888889
"14570" "ENST00000598963.3" "X" 149594747 149594764 "-" 14570 "uORF" 149594762 149594764 -0.197141777777778
"14571" "ENST00000599174.3" "14" 69574730 69574843 "-" 14571 "uORF" 69574841 69574843 1.63409311111111
