"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_end" "one_two_three" "phylop2"
"18146" "ENST00000262843.11" "X" 107825887 107825892 "+" 18146 "start-stop" 107825889 3 0.833333333333333
"18149" "ENST00000262982.3" "20" 49046337 49046342 "+" 18149 "start-stop" 49046339 3 4.33333333333333
"18150" "ENST00000263182.8" "11" 27041410 27041415 "+" 18150 "start-stop" 27041412 3 1.16666666666667
"18151" "ENST00000263464.9" "11" 102322179 102322184 "+" 18151 "start-stop" 102322181 3 0
"18152" "ENST00000263464.9" "11" 102322390 102322395 "+" 18152 "start-stop" 102322392 3 -1.16666666666667
"18153" "ENST00000263464.9" "11" 102322676 102322681 "+" 18153 "start-stop" 102322678 3 -0.5
"18154" "ENST00000263635.8" "2" 159001169 159001174 "+" 18154 "start-stop" 159001171 3 0.666666666666667
"18155" "ENST00000263967.4" "3" 179198799 179198804 "+" 18155 "start-stop" 179198801 3 2.33333333333333
"18156" "ENST00000264065.12" "2" 182717991 182717996 "+" 18156 "start-stop" 182717993 3 0.833333333333333
"18159" "ENST00000264380.9" "2" 208266272 208266277 "+" 18159 "start-stop" 208266274 3 0.5
"18161" "ENST00000264710.5" "2" 26034165 26034170 "+" 18161 "start-stop" 26034167 3 4.33333333333333
"18162" "ENST00000265077.8" "5" 83471938 83471943 "+" 18162 "start-stop" 83471940 3 2.16666666666667
"18163" "ENST00000265085.10" "5" 173889271 173889276 "+" 18163 "start-stop" 173889273 3 3.66666666666667
"18164" "ENST00000265085.10" "5" 173889305 173889310 "+" 18164 "start-stop" 173889307 3 4
"18166" "ENST00000265382.8" "9" 68742531 68742536 "+" 18166 "start-stop" 68742533 3 -1.33333333333333
"18167" "ENST00000265728.6" "7" 87876711 87876716 "+" 18167 "start-stop" 87876713 3 3.66666666666667
"18168" "ENST00000265742.8" "7" 92294890 92294895 "+" 18168 "start-stop" 92294892 3 2.33333333333333
"18170" "ENST00000266742.9" "12" 96907814 96907819 "+" 18170 "start-stop" 96907816 3 1
"18173" "ENST00000268912.6" "17" 58149576 58149581 "+" 18173 "start-stop" 58149578 3 -0.333333333333333
"18176" "ENST00000270115.8" "11" 540679 540684 "+" 18176 "start-stop" 540681 3 -0.333333333333333
"18177" "ENST00000270139.8" "21" 33325024 33325029 "+" 18177 "start-stop" 33325026 3 0.666666666666667
"18178" "ENST00000272342.6" "2" 67397408 67397413 "+" 18178 "start-stop" 67397410 3 1.83333333333333
"18180" "ENST00000272602.7" "2" 98369958 98369963 "+" 18180 "start-stop" 98369960 3 0.833333333333333
"18181" "ENST00000272907.8" "2" 225400036 225400041 "+" 18181 "start-stop" 225400038 3 1.83333333333333
"18184" "ENST00000273347.10" "3" 101782129 101782134 "+" 18184 "start-stop" 101782131 3 0.166666666666667
"18185" "ENST00000274311.3" "5" 52788148 52788153 "+" 18185 "start-stop" 52788150 3 1.33333333333333
"18191" "ENST00000277225.10" "9" 106923361 106923366 "+" 18191 "start-stop" 106923363 3 6.33333333333333
"18192" "ENST00000278483.8" "11" 86302322 86302327 "+" 18192 "start-stop" 86302324 3 1.83333333333333
"18195" "ENST00000280155.4" "10" 111077474 111077479 "+" 18195 "start-stop" 111077476 3 0.833333333333333
"18196" "ENST00000280155.4" "10" 111077889 111077894 "+" 18196 "start-stop" 111077891 3 1.5
"18197" "ENST00000280358.5" "11" 112167461 112167466 "+" 18197 "start-stop" 112167463 3 -0.5
"18198" "ENST00000280706.3" "11" 18456190 18456195 "+" 18198 "start-stop" 18456192 3 -1.16666666666667
"18204" "ENST00000282588.7" "5" 52788148 52788153 "+" 18204 "start-stop" 52788150 3 1.33333333333333
"18205" "ENST00000282841.9" "1" 235328670 235328675 "+" 18205 "start-stop" 235328672 3 1.5
"18207" "ENST00000282908.10" "4" 5051837 5051842 "+" 18207 "start-stop" 5051839 3 2
"18211" "ENST00000283547.2" "13" 111320750 111320755 "+" 18211 "start-stop" 111320752 3 -0.5
"18213" "ENST00000284000.9" "19" 33379148 33379153 "+" 18213 "start-stop" 33379150 3 3
"18215" "ENST00000284311.5" "3" 98531993 98531998 "+" 18215 "start-stop" 98531995 3 0.166666666666667
"18218" "ENST00000286349.4" "3" 140678219 140678224 "+" 18218 "start-stop" 140678221 3 0.333333333333333
"18220" "ENST00000287701.15" "8" 28890443 28890448 "+" 18220 "start-stop" 28890445 3 3.66666666666667
"18221" "ENST00000287701.15" "8" 28963859 28963864 "+" 18221 "start-stop" 28963861 3 4
"18223" "ENST00000288098.7" "16" 70646869 70646874 "+" 18223 "start-stop" 70646871 3 4
"18224" "ENST00000288228.10" "15" 59458550 59458555 "+" 18224 "start-stop" 59458552 3 3.66666666666667
"18225" "ENST00000288368.5" "8" 67952256 67952261 "+" 18225 "start-stop" 67952258 3 0
"18227" "ENST00000288840.10" "15" 66702792 66702797 "+" 18227 "start-stop" 66702794 3 1
"18228" "ENST00000288840.10" "15" 66703008 66703013 "+" 18228 "start-stop" 66703010 3 0.833333333333333
"18229" "ENST00000289416.10" "16" 20764044 20764049 "+" 18229 "start-stop" 20764046 3 0
"18232" "ENST00000293303.5" "17" 41837834 41837839 "+" 18232 "start-stop" 41837836 3 3
"18233" "ENST00000293471.11" "19" 51936112 51936117 "+" 18233 "start-stop" 51936114 3 0
"18240" "ENST00000296096.6" "2" 27149026 27149031 "+" 18240 "start-stop" 27149028 3 -0.333333333333333
"18243" "ENST00000296600.5" "5" 122129579 122129584 "+" 18243 "start-stop" 122129581 3 1.33333333333333
"18244" "ENST00000296792.9" "5" 73565801 73565806 "+" 18244 "start-stop" 73565803 3 1.16666666666667
"18245" "ENST00000297848.8" "8" 120147822 120147827 "+" 18245 "start-stop" 120147824 3 2.33333333333333
"18246" "ENST00000298050.9" "11" 93332242 93332247 "+" 18246 "start-stop" 93332244 3 1.5
"18247" "ENST00000298119.9" "14" 41607194 41607199 "+" 18247 "start-stop" 41607196 3 1.33333333333333
"18248" "ENST00000298119.9" "14" 41766890 41766895 "+" 18248 "start-stop" 41766892 3 0.5
"18249" "ENST00000298282.14" "11" 125351291 125351296 "+" 18249 "start-stop" 125351293 3 8.33333333333333
"18253" "ENST00000299320.10" "16" 4734546 4734551 "+" 18253 "start-stop" 4734548 3 -0.5
"18254" "ENST00000299642.10" "16" 78022551 78022556 "+" 18254 "start-stop" 78022553 3 1.5
"18255" "ENST00000299665.3" "12" 8513604 8513609 "+" 18255 "start-stop" 8513606 3 1.33333333333333
"18258" "ENST00000300187.11" "11" 60396494 60396499 "+" 18258 "start-stop" 60396496 3 1.33333333333333
"18259" "ENST00000300226.7" "11" 60699615 60699620 "+" 18259 "start-stop" 60699617 3 -0.333333333333333
"18260" "ENST00000300255.7" "21" 32412779 32412784 "+" 18260 "start-stop" 32412781 3 2
"18262" "ENST00000301295.11" "19" 55836899 55836904 "+" 18262 "start-stop" 55836901 3 0.5
"18264" "ENST00000302103.6" "6" 96114046 96114051 "+" 18264 "start-stop" 96114048 3 1.66666666666667
"18268" "ENST00000302517.8" "5" 139648382 139648387 "+" 18268 "start-stop" 139648384 3 1.5
"18269" "ENST00000303212.3" "19" 5824029 5824034 "+" 18269 "start-stop" 5824031 3 -0.5
"18270" "ENST00000303450.5" "12" 54000171 54000176 "+" 18270 "start-stop" 54000173 3 8.66666666666667
"18274" "ENST00000304402.6" "7" 107471932 107471937 "+" 18274 "start-stop" 107471934 3 1.33333333333333
"18276" "ENST00000305363.9" "4" 68447469 68447474 "+" 18276 "start-stop" 68447471 3 -0.333333333333333
"18281" "ENST00000307271.4" "7" 150451008 150451013 "+" 18281 "start-stop" 150451010 3 -0.666666666666667
"18282" "ENST00000307358.7" "4" 8269843 8269848 "+" 18282 "start-stop" 8269845 3 -0.666666666666667
"18283" "ENST00000307659.6" "4" 6824214 6824219 "+" 18283 "start-stop" 6824216 3 3.5
"18284" "ENST00000307959.9" "X" 70268348 70268353 "+" 18284 "start-stop" 70268350 3 1
"18285" "ENST00000308062.8" "3" 75664345 75664350 "+" 18285 "start-stop" 75664347 3 -0.666666666666667
"18287" "ENST00000308478.10" "7" 111091422 111091427 "+" 18287 "start-stop" 111091424 3 3.33333333333333
"18288" "ENST00000308497.9" "4" 183905627 183905632 "+" 18288 "start-stop" 183905629 3 2.83333333333333
"18289" "ENST00000308527.6" "15" 75648594 75648599 "+" 18289 "start-stop" 75648596 3 2.33333333333333
"18296" "ENST00000309602.5" "11" 66857543 66857548 "+" 18296 "start-stop" 66857545 3 1.33333333333333
"18303" "ENST00000311066.10" "1" 13715546 13715551 "+" 18303 "start-stop" 13715548 3 5
"18312" "ENST00000313503.2" "11" 56103834 56103839 "+" 18312 "start-stop" 56103836 3 -0.5
"18313" "ENST00000314134.4" "11" 45805690 45805695 "+" 18313 "start-stop" 45805692 3 -1.33333333333333
"18314" "ENST00000314393.6" "8" 122863520 122863525 "+" 18314 "start-stop" 122863522 3 3.66666666666667
"18315" "ENST00000315005.8" "17" 44708763 44708768 "+" 18315 "start-stop" 44708765 3 -0.833333333333333
"18321" "ENST00000316754.8" "14" 63204473 63204478 "+" 18321 "start-stop" 63204475 3 0.333333333333333
"18324" "ENST00000317955.10" "7" 156643827 156643832 "+" 18324 "start-stop" 156643829 3 0.166666666666667
"18325" "ENST00000318244.4" "1" 247925124 247925129 "+" 18325 "start-stop" 247925126 3 1
"18327" "ENST00000318507.7" "2" 218126101 218126106 "+" 18327 "start-stop" 218126103 3 -2.33333333333333
"18330" "ENST00000319119.5" "9" 126860716 126860721 "+" 18330 "start-stop" 126860718 3 0.5
"18331" "ENST00000319264.4" "9" 12775299 12775304 "+" 18331 "start-stop" 12775301 3 1
"18332" "ENST00000319264.4" "9" 12775320 12775325 "+" 18332 "start-stop" 12775322 3 0.5
"18336" "ENST00000320248.4" "8" 2000666 2000671 "+" 18336 "start-stop" 2000668 3 0.5
"18337" "ENST00000320767.4" "3" 160677247 160677252 "+" 18337 "start-stop" 160677249 3 0.166666666666667
"18339" "ENST00000321464.7" "3" 141368658 141368663 "+" 18339 "start-stop" 141368660 3 1
"18342" "ENST00000321660.2" "10" 35605480 35605485 "+" 18342 "start-stop" 35605482 3 0.5
"18343" "ENST00000321871.11" "3" 133045980 133045985 "+" 18343 "start-stop" 133045982 3 2.66666666666667
"18345" "ENST00000323169.10" "19" 11804629 11804634 "+" 18345 "start-stop" 11804631 3 0.166666666666667
"18346" "ENST00000323819.8" "7" 75395667 75395672 "+" 18346 "start-stop" 75395669 3 0
"18347" "ENST00000324210.10" "3" 152269084 152269089 "+" 18347 "start-stop" 152269086 3 3.16666666666667
"18349" "ENST00000324453.13" "7" 30134998 30135003 "+" 18349 "start-stop" 30135000 3 1.5
"18350" "ENST00000325897.5" "8" 61299735 61299740 "+" 18350 "start-stop" 61299737 3 1.5
"18351" "ENST00000326035.6" "5" 43245485 43245490 "+" 18351 "start-stop" 43245487 3 -0.333333333333333
"18352" "ENST00000326132.11" "22" 31160182 31160187 "+" 18352 "start-stop" 31160184 3 1.66666666666667
"18356" "ENST00000327155.10" "18" 22936792 22936797 "+" 18356 "start-stop" 22936794 3 3
"18360" "ENST00000327968.7" "X" 23000016 23000021 "+" 18360 "start-stop" 23000018 3 1.16666666666667
"18361" "ENST00000328439.6" "20" 64164608 64164613 "+" 18361 "start-stop" 64164610 3 3.16666666666667
"18362" "ENST00000328439.6" "20" 64164672 64164677 "+" 18362 "start-stop" 64164674 3 5.33333333333333
"18363" "ENST00000328557.5" "3" 196639718 196639723 "+" 18363 "start-stop" 196639720 3 3
"18364" "ENST00000329474.7" "6" 25279572 25279577 "+" 18364 "start-stop" 25279574 3 2.33333333333333
"18365" "ENST00000329759.6" "3" 194685887 194685892 "+" 18365 "start-stop" 194685889 3 2.66666666666667
"18367" "ENST00000330619.13" "19" 56568857 56568862 "+" 18367 "start-stop" 56568859 3 -0.166666666666667
"18368" "ENST00000331070.8" "Y" 22984284 22984289 "+" 18368 "start-stop" 22984286 3 0
"18373" "ENST00000332582.5" "X" 53076530 53076535 "+" 18373 "start-stop" 53076532 3 0.666666666666667
"18376" "ENST00000333219.9" "13" 110714003 110714008 "+" 18376 "start-stop" 110714005 3 3
"18377" "ENST00000333305.5" "5" 140126146 140126151 "+" 18377 "start-stop" 140126148 3 1
"18378" "ENST00000333305.5" "5" 140127777 140127782 "+" 18378 "start-stop" 140127779 3 4
"18379" "ENST00000333305.5" "5" 140127859 140127864 "+" 18379 "start-stop" 140127861 3 5.66666666666667
"18380" "ENST00000333305.5" "5" 140127883 140127888 "+" 18380 "start-stop" 140127885 3 3.66666666666667
"18381" "ENST00000333538.10" "7" 71132600 71132605 "+" 18381 "start-stop" 71132602 3 -0.833333333333333
"18384" "ENST00000334205.9" "11" 64359180 64359185 "+" 18384 "start-stop" 64359182 3 2
"18385" "ENST00000334325.2" "3" 57073477 57073482 "+" 18385 "start-stop" 57073479 3 -0.5
"18388" "ENST00000335397.3" "11" 58055872 58055877 "+" 18388 "start-stop" 58055874 3 0.666666666666667
"18390" "ENST00000335756.9" "2" 26786079 26786084 "+" 18390 "start-stop" 26786081 3 -1.16666666666667
"18392" "ENST00000336119.8" "1" 247418645 247418650 "+" 18392 "start-stop" 247418647 3 -0.833333333333333
"18394" "ENST00000336395.6" "9" 35605588 35605593 "+" 18394 "start-stop" 35605590 3 1
"18397" "ENST00000336890.10" "1" 32251336 32251341 "+" 18397 "start-stop" 32251338 3 2.66666666666667
"18398" "ENST00000337451.8" "15" 22851696 22851701 "+" 18398 "start-stop" 22851698 3 6
"18401" "ENST00000337737.8" "12" 57604828 57604833 "+" 18401 "start-stop" 57604830 3 1.66666666666667
"18402" "ENST00000337815.9" "12" 124011563 124011568 "+" 18402 "start-stop" 124011565 3 -0.5
"18404" "ENST00000338382.11" "9" 20715337 20715342 "+" 18404 "start-stop" 20715339 3 0.666666666666667
"18405" "ENST00000338432.12" "12" 109116644 109116649 "+" 18405 "start-stop" 109116646 3 -0.166666666666667
"18408" "ENST00000338981.7" "Y" 12701555 12701560 "+" 18408 "start-stop" 12701557 3 0
"18409" "ENST00000338981.7" "Y" 12701798 12701803 "+" 18409 "start-stop" 12701800 3 -0.333333333333333
"18414" "ENST00000339381.6" "1" 1331289 1331294 "+" 18414 "start-stop" 1331291 3 -0.5
"18417" "ENST00000339950.5" "1" 62437181 62437186 "+" 18417 "start-stop" 62437183 3 3.33333333333333
"18422" "ENST00000341514.11" "X" 77971623 77971628 "+" 18422 "start-stop" 77971625 3 2.66666666666667
"18423" "ENST00000341776.7" "6" 15246156 15246161 "+" 18423 "start-stop" 15246158 3 7
"18424" "ENST00000341776.7" "6" 15246199 15246204 "+" 18424 "start-stop" 15246201 3 4
"18425" "ENST00000342136.9" "21" 33241886 33241891 "+" 18425 "start-stop" 33241888 3 1.5
"18431" "ENST00000343776.10" "1" 227646632 227646637 "+" 18431 "start-stop" 227646634 3 0.666666666666667
"18432" "ENST00000344096.4" "12" 67648820 67648825 "+" 18432 "start-stop" 67648822 3 0.666666666666667
"18435" "ENST00000344636.6" "12" 92706562 92706567 "+" 18435 "start-stop" 92706564 3 -0.666666666666667
"18438" "ENST00000345122.8" "14" 32090646 32090651 "+" 18438 "start-stop" 32090648 3 1.16666666666667
"18439" "ENST00000347132.10" "1" 40783790 40783795 "+" 18439 "start-stop" 40783792 3 1.83333333333333
"18440" "ENST00000347631.8" "1" 43736255 43736260 "+" 18440 "start-stop" 43736257 3 3.66666666666667
"18441" "ENST00000348332.8" "2" 24564315 24564320 "+" 18441 "start-stop" 24564317 3 2.16666666666667
"18442" "ENST00000348343.11" "X" 15500835 15500840 "+" 18442 "start-stop" 15500837 3 2.16666666666667
"18443" "ENST00000350061.11" "3" 53494678 53494683 "+" 18443 "start-stop" 53494680 3 0
"18444" "ENST00000351677.7" "12" 112419044 112419049 "+" 18444 "start-stop" 112419046 3 1.33333333333333
"18445" "ENST00000351989.8" "22" 20085910 20085915 "+" 18445 "start-stop" 20085912 3 2.33333333333333
"18447" "ENST00000354868.10" "5" 69372053 69372058 "+" 18447 "start-stop" 69372055 3 0.333333333333333
"18448" "ENST00000354911.9" "10" 28533129 28533134 "+" 18448 "start-stop" 28533131 3 2.16666666666667
"18451" "ENST00000355819.6" "12" 10030850 10030855 "+" 18451 "start-stop" 10030852 3 0.333333333333333
"18453" "ENST00000355898.6" "19" 32347327 32347332 "+" 18453 "start-stop" 32347329 3 2.5
"18455" "ENST00000356261.4" "1" 75134594 75134599 "+" 18455 "start-stop" 75134596 3 5.66666666666667
"18457" "ENST00000356401.9" "3" 48922762 48922767 "+" 18457 "start-stop" 48922764 3 0.166666666666667
"18458" "ENST00000356458.8" "2" 54724714 54724719 "+" 18458 "start-stop" 54724716 3 0
"18461" "ENST00000356698.9" "6" 127119060 127119065 "+" 18461 "start-stop" 127119062 3 1.66666666666667
"18462" "ENST00000356818.7" "9" 135484450 135484455 "+" 18462 "start-stop" 135484452 3 3.33333333333333
"18463" "ENST00000356986.8" "12" 8989614 8989619 "+" 18463 "start-stop" 8989616 3 0.333333333333333
"18464" "ENST00000357175.6" "X" 106171132 106171137 "+" 18464 "start-stop" 106171134 3 -1.33333333333333
"18465" "ENST00000357175.6" "X" 106204027 106204032 "+" 18465 "start-stop" 106204029 3 -0.5
"18469" "ENST00000357726.5" "1" 12773963 12773968 "+" 18469 "start-stop" 12773965 3 0.666666666666667
"18470" "ENST00000357726.5" "1" 12774487 12774492 "+" 18470 "start-stop" 12774489 3 -0.333333333333333
"18471" "ENST00000357726.5" "1" 12774821 12774826 "+" 18471 "start-stop" 12774823 3 -0.833333333333333
"18473" "ENST00000358015.8" "9" 107283489 107283494 "+" 18473 "start-stop" 107283491 3 2.5
"18474" "ENST00000358431.8" "22" 25025724 25025729 "+" 18474 "start-stop" 25025726 3 -0.833333333333333
"18475" "ENST00000358704.4" "1" 244051379 244051384 "+" 18475 "start-stop" 244051381 3 3.66666666666667
"18476" "ENST00000358821.8" "18" 74534502 74534507 "+" 18476 "start-stop" 74534504 3 0.166666666666667
"18477" "ENST00000358823.7" "1" 200739783 200739788 "+" 18477 "start-stop" 200739785 3 3.66666666666667
"18479" "ENST00000359240.7" "4" 174936936 174936941 "+" 18479 "start-stop" 174936938 3 0
"18480" "ENST00000359481.9" "2" 87748091 87748096 "+" 18480 "start-stop" 87748093 3 0.5
"18481" "ENST00000359653.4" "10" 124942418 124942423 "+" 18481 "start-stop" 124942420 3 0.5
"18483" "ENST00000359904.8" "17" 68248216 68248221 "+" 18483 "start-stop" 68248218 3 0
"18484" "ENST00000360090.4" "1" 152812337 152812342 "+" 18484 "start-stop" 152812339 3 0.166666666666667
"18488" "ENST00000360311.5" "3" 31988797 31988802 "+" 18488 "start-stop" 31988799 3 -0.833333333333333
"18490" "ENST00000360564.5" "12" 131828484 131828489 "+" 18490 "start-stop" 131828486 3 -1
"18493" "ENST00000360845.3" "X" 54530381 54530386 "+" 18493 "start-stop" 54530383 3 0.833333333333333
"18495" "ENST00000361283.4" "13" 114321178 114321183 "+" 18495 "start-stop" 114321180 3 3.33333333333333
"18498" "ENST00000361627.8" "15" 32615917 32615922 "+" 18498 "start-stop" 32615919 3 1.5
"18499" "ENST00000361627.8" "15" 32616027 32616032 "+" 18499 "start-stop" 32616029 3 -0.666666666666667
"18501" "ENST00000361733.8" "17" 63622547 63622552 "+" 18501 "start-stop" 63622549 3 2
"18502" "ENST00000362003.10" "4" 730638 730643 "+" 18502 "start-stop" 730640 3 1.66666666666667
"18503" "ENST00000362042.8" "17" 48050780 48050785 "+" 18503 "start-stop" 48050782 3 1.16666666666667
"18505" "ENST00000366480.5" "1" 247965243 247965248 "+" 18505 "start-stop" 247965245 3 -0.833333333333333
"18506" "ENST00000366480.5" "1" 247965262 247965267 "+" 18506 "start-stop" 247965264 3 -1.16666666666667
"18507" "ENST00000366513.9" "1" 246591528 246591533 "+" 18507 "start-stop" 246591530 3 0.166666666666667
"18508" "ENST00000366548.8" "1" 241848954 241848959 "+" 18508 "start-stop" 241848956 3 -1
"18511" "ENST00000366783.8" "1" 226875400 226875405 "+" 18511 "start-stop" 226875402 3 0.166666666666667
"18516" "ENST00000367097.8" "6" 158312822 158312827 "+" 18516 "start-stop" 158312824 3 0.333333333333333
"18519" "ENST00000367204.6" "1" 204073607 204073612 "+" 18519 "start-stop" 204073609 3 1.66666666666667
"18520" "ENST00000367210.3" "1" 203801713 203801718 "+" 18520 "start-stop" 203801715 3 2.16666666666667
"18521" "ENST00000367210.3" "1" 203802887 203802892 "+" 18521 "start-stop" 203802889 3 3.66666666666667
"18526" "ENST00000367460.4" "1" 192158600 192158605 "+" 18526 "start-stop" 192158602 3 0.666666666666667
"18529" "ENST00000367727.9" "1" 172420688 172420693 "+" 18529 "start-stop" 172420690 3 0.833333333333333
"18531" "ENST00000368011.9" "1" 161098480 161098485 "+" 18531 "start-stop" 161098482 3 -0.333333333333333
"18534" "ENST00000368285.8" "1" 156153758 156153763 "+" 18534 "start-stop" 156153760 3 1.33333333333333
"18535" "ENST00000368352.10" "1" 155321717 155321722 "+" 18535 "start-stop" 155321719 3 1.5
"18537" "ENST00000368656.7" "6" 112097054 112097059 "+" 18537 "start-stop" 112097056 3 3.66666666666667
"18538" "ENST00000368784.2" "1" 152663419 152663424 "+" 18538 "start-stop" 152663421 3 0.166666666666667
"18541" "ENST00000368986.9" "6" 108166332 108166337 "+" 18541 "start-stop" 108166334 3 -0.166666666666667
"18542" "ENST00000369046.8" "6" 106629604 106629609 "+" 18542 "start-stop" 106629606 3 1.5
"18543" "ENST00000369064.8" "1" 150487427 150487432 "+" 18543 "start-stop" 150487429 3 0.333333333333333
"18545" "ENST00000369230.4" "10" 116427989 116427994 "+" 18545 "start-stop" 116427991 3 0.166666666666667
"18547" "ENST00000369452.9" "10" 110964212 110964217 "+" 18547 "start-stop" 110964214 3 5
"18548" "ENST00000369452.9" "10" 110964330 110964335 "+" 18548 "start-stop" 110964332 3 8
"18549" "ENST00000369498.8" "X" 155026867 155026872 "+" 18549 "start-stop" 155026869 3 0.833333333333333
"18550" "ENST00000369522.8" "1" 114854965 114854970 "+" 18550 "start-stop" 114854967 3 0.333333333333333
"18553" "ENST00000370017.9" "1" 108712911 108712916 "+" 18553 "start-stop" 108712913 3 0.166666666666667
