"t_id"	"chromosome"	"g_start_coord_ref"	"g_end_coord_ref"	"strand_mane"	"u_id"	"u_id2"
"15789"	"ENST00000641492.1"	"5"	181147597	181147728	"+"	15789	"uORF"
"15790"	"ENST00000641492.1"	"5"	181147831	181147890	"+"	15790	"uORF"
"15791"	"ENST00000641492.1"	"5"	181147915	181147932	"+"	15791	"uORF"
"15792"	"ENST00000641524.1"	"14"	21653864	21653890	"+"	15792	"uORF"
"15793"	"ENST00000641524.1"	"14"	21653908	21656502	"+"	15793	"uORF"
"15794"	"ENST00000641524.1"	"14"	21653937	21656513	"+"	15794	"uORF"
"15795"	"ENST00000641524.1"	"14"	21656510	21656539	"+"	15795	"uORF"
"15796"	"ENST00000641524.1"	"14"	21656523	21656531	"+"	15796	"uORF"
"15797"	"ENST00000641524.1"	"14"	21660653	21660676	"+"	15797	"uORF"
"15798"	"ENST00000641528.1"	"11"	4482681	4482722	"+"	15798	"uORF"
"15799"	"ENST00000641528.1"	"11"	4482690	4482722	"+"	15799	"uORF"
"15800"	"ENST00000641528.1"	"11"	4482767	4482781	"+"	15800	"uORF"
"15801"	"ENST00000641528.1"	"11"	4482955	4483029	"+"	15801	"uORF"
"15802"	"ENST00000641528.1"	"11"	4482976	4483029	"+"	15802	"uORF"
"15803"	"ENST00000641528.1"	"11"	4482993	4483085	"+"	15803	"uORF"
"15804"	"ENST00000641528.1"	"11"	4483096	4483113	"+"	15804	"uORF"
"15805"	"ENST00000641528.1"	"11"	4483164	4488685	"+"	15805	"uORF"
"15806"	"ENST00000641528.1"	"11"	4488579	4488650	"+"	15806	"uORF"
"15807"	"ENST00000641528.1"	"11"	4488627	4488650	"+"	15807	"uORF"
"15808"	"ENST00000641528.1"	"11"	4488682	4488702	"+"	15808	"uORF"
"15809"	"ENST00000641528.1"	"11"	4488714	4488740	"+"	15809	"uORF"
"15810"	"ENST00000641528.1"	"11"	4488731	4488790	"+"	15810	"uORF"
"15811"	"ENST00000641528.1"	"11"	4488737	4488790	"+"	15811	"uORF"
"15812"	"ENST00000641528.1"	"11"	4488774	4488818	"+"	15812	"uORF"
"15813"	"ENST00000641535.1"	"1"	158461839	158461856	"+"	15813	"uORF"
"15814"	"ENST00000641535.1"	"1"	158461842	158461856	"+"	15814	"uORF"
"15815"	"ENST00000641535.1"	"1"	158461880	158465428	"+"	15815	"uORF"
"15816"	"ENST00000641535.1"	"1"	158461893	158465417	"+"	15816	"uORF"
"15817"	"ENST00000641535.1"	"1"	158465417	158465428	"+"	15817	"uORF"
"15818"	"ENST00000641535.1"	"1"	158465425	158465550	"+"	15818	"uORF"
"15819"	"ENST00000641535.1"	"1"	158465452	158465550	"+"	15819	"uORF"
"15820"	"ENST00000641540.1"	"1"	158570462	158570512	"-"	15820	"uORF"
"15821"	"ENST00000641540.1"	"1"	158570472	158570504	"-"	15821	"uORF"
"15822"	"ENST00000641545.1"	"1"	247617164	247617220	"+"	15822	"uORF"
"15823"	"ENST00000641545.1"	"1"	247617175	247617204	"+"	15823	"uORF"
"15824"	"ENST00000641545.1"	"1"	247617293	247617304	"+"	15824	"uORF"
"15825"	"ENST00000641551.1"	"5"	181131052	181131096	"-"	15825	"uORF"
"15826"	"ENST00000641551.1"	"5"	181125308	181129525	"-"	15826	"uORF"
"15827"	"ENST00000641559.1"	"7"	141916490	141916564	"+"	15827	"uORF"
"15828"	"ENST00000641559.1"	"7"	141916515	141916547	"+"	15828	"uORF"
"15829"	"ENST00000641569.1"	"12"	55549604	55549639	"+"	15829	"uORF"
"15830"	"ENST00000641569.1"	"12"	55549711	55549776	"+"	15830	"uORF"
"15831"	"ENST00000641569.1"	"12"	55549768	55549776	"+"	15831	"uORF"
"15832"	"ENST00000641569.1"	"12"	55549797	55549856	"+"	15832	"uORF"
"15833"	"ENST00000641569.1"	"12"	55549809	55549856	"+"	15833	"uORF"
"15834"	"ENST00000641569.1"	"12"	55549869	55549970	"+"	15834	"uORF"
"15835"	"ENST00000641569.1"	"12"	55549875	55549970	"+"	15835	"uORF"
"15836"	"ENST00000641569.1"	"12"	55549894	55549944	"+"	15836	"uORF"
"15837"	"ENST00000641569.1"	"12"	55550005	55550025	"+"	15837	"uORF"
"15838"	"ENST00000641569.1"	"12"	55550016	55550063	"+"	15838	"uORF"
"15839"	"ENST00000641569.1"	"12"	55550051	55550068	"+"	15839	"uORF"
"15840"	"ENST00000641569.1"	"12"	55550060	55550068	"+"	15840	"uORF"
"15841"	"ENST00000641569.1"	"12"	55550065	55550079	"+"	15841	"uORF"
"15842"	"ENST00000641576.1"	"12"	55363823	55363870	"+"	15842	"uORF"
"15843"	"ENST00000641576.1"	"12"	55363850	55363870	"+"	15843	"uORF"
"15844"	"ENST00000641576.1"	"12"	55364880	55365023	"+"	15844	"uORF"
"15845"	"ENST00000641576.1"	"12"	55364905	55364928	"+"	15845	"uORF"
"15846"	"ENST00000641576.1"	"12"	55364910	55365023	"+"	15846	"uORF"
"15847"	"ENST00000641576.1"	"12"	55364970	55365023	"+"	15847	"uORF"
"15848"	"ENST00000641576.1"	"12"	55364988	55365023	"+"	15848	"uORF"
"15849"	"ENST00000641576.1"	"12"	55364995	55365099	"+"	15849	"uORF"
"15850"	"ENST00000641580.1"	"11"	55607306	55607338	"-"	15850	"uORF"
"15851"	"ENST00000641580.1"	"11"	55607306	55607323	"-"	15851	"uORF"
"15852"	"ENST00000641580.1"	"11"	55606571	55607306	"-"	15852	"uORF"
"15853"	"ENST00000641580.1"	"11"	55606571	55607300	"-"	15853	"uORF"
"15854"	"ENST00000641580.1"	"11"	55606542	55606571	"-"	15854	"uORF"
"15855"	"ENST00000641580.1"	"11"	55606538	55606558	"-"	15855	"uORF"
"15856"	"ENST00000641580.1"	"11"	55605234	55605254	"-"	15856	"uORF"
"15857"	"ENST00000641580.1"	"11"	55605171	55605227	"-"	15857	"uORF"
"15858"	"ENST00000641580.1"	"11"	55604409	55605164	"-"	15858	"uORF"
"15859"	"ENST00000641585.1"	"11"	124041160	124041168	"-"	15859	"uORF"
"15860"	"ENST00000641585.1"	"11"	124041068	124041163	"-"	15860	"uORF"
"15861"	"ENST00000641585.1"	"11"	124041068	124041160	"-"	15861	"uORF"
"15862"	"ENST00000641585.1"	"11"	124041132	124041149	"-"	15862	"uORF"
"15863"	"ENST00000641585.1"	"11"	124041068	124041097	"-"	15863	"uORF"
"15864"	"ENST00000641585.1"	"11"	124041068	124041094	"-"	15864	"uORF"
"15865"	"ENST00000641592.1"	"7"	144086280	144086345	"+"	15865	"uORF"
"15866"	"ENST00000641592.1"	"7"	144086364	144086423	"+"	15866	"uORF"
"15867"	"ENST00000641592.1"	"7"	144086501	144095076	"+"	15867	"uORF"
"15868"	"ENST00000641600.1"	"11"	56292017	56292127	"-"	15868	"uORF"
"15869"	"ENST00000641600.1"	"11"	56291992	56292123	"-"	15869	"uORF"
"15870"	"ENST00000641600.1"	"11"	56292027	56292050	"-"	15870	"uORF"
"15871"	"ENST00000641600.1"	"11"	56291077	56291990	"-"	15871	"uORF"
"15872"	"ENST00000641622.1"	"1"	158554306	158554374	"-"	15872	"uORF"
"15873"	"ENST00000641622.1"	"1"	158554306	158554347	"-"	15873	"uORF"
"15874"	"ENST00000641622.1"	"1"	158549517	158554268	"-"	15874	"uORF"
"15875"	"ENST00000641622.1"	"1"	158549396	158549503	"-"	15875	"uORF"
"15876"	"ENST00000641622.1"	"1"	158549396	158549494	"-"	15876	"uORF"
"15877"	"ENST00000641622.1"	"1"	158549449	158549463	"-"	15877	"uORF"
"15878"	"ENST00000641622.1"	"1"	158549401	158549409	"-"	15878	"uORF"
"15879"	"ENST00000641622.1"	"1"	158549324	158549383	"-"	15879	"uORF"
"15880"	"ENST00000641622.1"	"1"	158549043	158549303	"-"	15880	"uORF"
"15881"	"ENST00000641622.1"	"1"	158549043	158549282	"-"	15881	"uORF"
"15882"	"ENST00000641622.1"	"1"	158549043	158549270	"-"	15882	"uORF"
"15883"	"ENST00000641622.1"	"1"	158549043	158549222	"-"	15883	"uORF"
"15884"	"ENST00000641622.1"	"1"	158549195	158549212	"-"	15884	"uORF"
"15885"	"ENST00000641622.1"	"1"	158548994	158549089	"-"	15885	"uORF"
"15886"	"ENST00000641622.1"	"1"	158548965	158548979	"-"	15886	"uORF"
"15887"	"ENST00000641622.1"	"1"	158548961	158548975	"-"	15887	"uORF"
"15888"	"ENST00000641622.1"	"1"	158548844	158548897	"-"	15888	"uORF"
"15889"	"ENST00000641622.1"	"1"	158548757	158548825	"-"	15889	"uORF"
"15890"	"ENST00000641622.1"	"1"	158548600	158548779	"-"	15890	"uORF"
"15891"	"ENST00000641622.1"	"1"	158548600	158548740	"-"	15891	"uORF"
"15892"	"ENST00000641622.1"	"1"	158548671	158548709	"-"	15892	"uORF"
"15893"	"ENST00000641622.1"	"1"	158548600	158548629	"-"	15893	"uORF"
"15894"	"ENST00000641622.1"	"1"	158548508	158548543	"-"	15894	"uORF"
"15895"	"ENST00000641622.1"	"1"	158548391	158548504	"-"	15895	"uORF"
"15896"	"ENST00000641622.1"	"1"	158548443	158548463	"-"	15896	"uORF"
"15897"	"ENST00000641622.1"	"1"	158548443	158548457	"-"	15897	"uORF"
"15898"	"ENST00000641622.1"	"1"	158548391	158548417	"-"	15898	"uORF"
"15899"	"ENST00000641622.1"	"1"	158548226	158548348	"-"	15899	"uORF"
"15900"	"ENST00000641627.1"	"19"	9087118	9087129	"+"	15900	"uORF"
"15901"	"ENST00000641644.1"	"1"	248375793	248375879	"+"	15901	"uORF"
"15902"	"ENST00000641644.1"	"1"	248375802	248375879	"+"	15902	"uORF"
"15903"	"ENST00000641644.1"	"1"	248375919	248375990	"+"	15903	"uORF"
"15904"	"ENST00000641644.1"	"1"	248384756	248384809	"+"	15904	"uORF"
"15905"	"ENST00000641644.1"	"1"	248384770	248384841	"+"	15905	"uORF"
"15906"	"ENST00000641645.1"	"11"	5791159	5791254	"-"	15906	"uORF"
"15907"	"ENST00000641645.1"	"11"	5791159	5791167	"-"	15907	"uORF"
"15908"	"ENST00000641645.1"	"11"	5791132	5791155	"-"	15908	"uORF"
"15909"	"ENST00000641645.1"	"11"	5788847	5788855	"-"	15909	"uORF"
"15910"	"ENST00000641659.2"	"6"	29099642	29100779	"+"	15910	"uORF"
"15911"	"ENST00000641659.2"	"6"	29099660	29100779	"+"	15911	"uORF"
"15912"	"ENST00000641659.2"	"6"	29099683	29099757	"+"	15912	"uORF"
"15913"	"ENST00000641659.2"	"6"	29100776	29100802	"+"	15913	"uORF"
"15914"	"ENST00000641659.2"	"6"	29100889	29100903	"+"	15914	"uORF"
"15915"	"ENST00000641659.2"	"6"	29100908	29100925	"+"	15915	"uORF"
"15916"	"ENST00000641661.1"	"11"	56234230	56234250	"-"	15916	"uORF"
"15917"	"ENST00000641661.1"	"11"	56234178	56234204	"-"	15917	"uORF"
"15918"	"ENST00000641661.1"	"11"	56233143	56233256	"-"	15918	"uORF"
"15919"	"ENST00000641661.1"	"11"	56233219	56233248	"-"	15919	"uORF"
"15920"	"ENST00000641661.1"	"11"	56233190	56233201	"-"	15920	"uORF"
"15921"	"ENST00000641661.1"	"11"	56233107	56233139	"-"	15921	"uORF"
"15922"	"ENST00000641663.1"	"7"	144069854	144069883	"+"	15922	"uORF"
"15923"	"ENST00000641665.1"	"11"	56274668	56275534	"+"	15923	"uORF"
"15924"	"ENST00000641665.1"	"11"	56274675	56275580	"+"	15924	"uORF"
"15925"	"ENST00000641665.1"	"11"	56275488	56275580	"+"	15925	"uORF"
"15926"	"ENST00000641665.1"	"11"	56275569	56275580	"+"	15926	"uORF"
"15927"	"ENST00000641666.2"	"19"	14809937	14809948	"-"	15927	"uORF"
"15928"	"ENST00000641666.2"	"19"	14809810	14809935	"-"	15928	"uORF"
"15929"	"ENST00000641666.2"	"19"	14800699	14800716	"-"	15929	"uORF"
"15930"	"ENST00000641666.2"	"19"	14800597	14800617	"-"	15930	"uORF"
"15931"	"ENST00000641666.2"	"19"	14800420	14800600	"-"	15931	"uORF"
"15932"	"ENST00000641669.1"	"19"	9219300	9219461	"-"	15932	"uORF"
"15933"	"ENST00000641669.1"	"19"	9219300	9219428	"-"	15933	"uORF"
"15934"	"ENST00000641669.1"	"19"	9219392	9219403	"-"	15934	"uORF"
"15935"	"ENST00000641692.1"	"11"	55648342	55648362	"+"	15935	"uORF"
"15936"	"ENST00000641693.1"	"7"	144048969	144049091	"+"	15936	"uORF"
"15937"	"ENST00000641698.1"	"7"	144000428	144000445	"+"	15937	"uORF"
"15938"	"ENST00000641698.1"	"7"	144000434	144000445	"+"	15938	"uORF"
"15939"	"ENST00000641726.1"	"11"	5880665	5880688	"+"	15939	"uORF"
"15940"	"ENST00000641732.2"	"17"	3207789	3207824	"+"	15940	"uORF"
"15941"	"ENST00000641732.2"	"17"	3207808	3207828	"+"	15941	"uORF"
"15942"	"ENST00000641732.2"	"17"	3207825	3207833	"+"	15942	"uORF"
"15943"	"ENST00000641732.2"	"17"	3208608	3208655	"+"	15943	"uORF"
"15944"	"ENST00000641732.2"	"17"	3208627	3208695	"+"	15944	"uORF"
"15945"	"ENST00000641732.2"	"17"	3208666	3208695	"+"	15945	"uORF"
"15946"	"ENST00000641732.2"	"17"	3208721	3208762	"+"	15946	"uORF"
"15947"	"ENST00000641732.2"	"17"	3208725	3208793	"+"	15947	"uORF"
"15948"	"ENST00000641732.2"	"17"	3208797	3208829	"+"	15948	"uORF"
"15949"	"ENST00000641732.2"	"17"	3208883	3208951	"+"	15949	"uORF"
"15950"	"ENST00000641732.2"	"17"	3208890	3212552	"+"	15950	"uORF"
"15951"	"ENST00000641732.2"	"17"	3208987	3208998	"+"	15951	"uORF"
"15952"	"ENST00000641732.2"	"17"	3212469	3212552	"+"	15952	"uORF"
"15953"	"ENST00000641732.2"	"17"	3212500	3212547	"+"	15953	"uORF"
"15954"	"ENST00000641732.2"	"17"	3212503	3212547	"+"	15954	"uORF"
"15955"	"ENST00000641732.2"	"17"	3212544	3212552	"+"	15955	"uORF"
"15956"	"ENST00000641740.2"	"12"	55330748	55330771	"+"	15956	"uORF"
"15957"	"ENST00000641740.2"	"12"	55330756	55330806	"+"	15957	"uORF"
"15958"	"ENST00000641740.2"	"12"	55330763	55330771	"+"	15958	"uORF"
"15959"	"ENST00000641754.2"	"15"	90249732	90249767	"+"	15959	"uORF"
"15960"	"ENST00000641768.1"	"6"	29368793	29368819	"-"	15960	"uORF"
"15961"	"ENST00000641768.1"	"6"	29356215	29368664	"-"	15961	"uORF"
"15962"	"ENST00000641768.1"	"6"	29356215	29356274	"-"	15962	"uORF"
"15963"	"ENST00000641768.1"	"6"	29356215	29356259	"-"	15963	"uORF"
"15964"	"ENST00000641771.1"	"1"	248030103	248030156	"+"	15964	"uORF"
"15965"	"ENST00000641771.1"	"1"	248030111	248030137	"+"	15965	"uORF"
"15966"	"ENST00000641771.1"	"1"	248030137	248030208	"+"	15966	"uORF"
"15967"	"ENST00000641771.1"	"1"	248030153	248030170	"+"	15967	"uORF"
"15968"	"ENST00000641771.1"	"1"	248030167	248030208	"+"	15968	"uORF"
"15969"	"ENST00000641771.1"	"1"	248030170	248030208	"+"	15969	"uORF"
"15970"	"ENST00000641771.1"	"1"	248030219	248030230	"+"	15970	"uORF"
"15971"	"ENST00000641771.1"	"1"	248035552	248035602	"+"	15971	"uORF"
"15972"	"ENST00000641771.1"	"1"	248035562	248038258	"+"	15972	"uORF"
"15973"	"ENST00000641792.2"	"14"	21673686	21673715	"-"	15973	"uORF"
"15974"	"ENST00000641792.2"	"14"	21673494	21673574	"-"	15974	"uORF"
"15975"	"ENST00000641792.2"	"14"	21673454	21673465	"-"	15975	"uORF"
"15976"	"ENST00000641792.2"	"14"	21673390	21673419	"-"	15976	"uORF"
"15977"	"ENST00000641792.2"	"14"	21673242	21673256	"-"	15977	"uORF"
"15978"	"ENST00000641793.1"	"14"	20019273	20019296	"-"	15978	"uORF"
"15979"	"ENST00000641793.1"	"14"	20019236	20019271	"-"	15979	"uORF"
"15980"	"ENST00000641793.1"	"14"	20019236	20019259	"-"	15980	"uORF"
"15981"	"ENST00000641793.1"	"14"	20019218	20019232	"-"	15981	"uORF"
"15982"	"ENST00000641802.1"	"1"	247536359	247536394	"-"	15982	"uORF"
"15983"	"ENST00000641802.1"	"1"	247536359	247536379	"-"	15983	"uORF"
"15984"	"ENST00000641802.1"	"1"	247536256	247536279	"-"	15984	"uORF"
"15985"	"ENST00000641802.1"	"1"	247536197	247536259	"-"	15985	"uORF"
"15986"	"ENST00000641802.1"	"1"	247536193	247536255	"-"	15986	"uORF"
"15987"	"ENST00000641802.1"	"1"	247533878	247536190	"-"	15987	"uORF"
"15988"	"ENST00000641802.1"	"1"	247533878	247536187	"-"	15988	"uORF"
"15989"	"ENST00000641802.1"	"1"	247533808	247533822	"-"	15989	"uORF"
"15990"	"ENST00000641802.1"	"1"	247533631	247533750	"-"	15990	"uORF"
"15991"	"ENST00000641802.1"	"1"	247533677	247533712	"-"	15991	"uORF"
"15992"	"ENST00000641802.1"	"1"	247533669	247533692	"-"	15992	"uORF"
"15993"	"ENST00000641802.1"	"1"	247533631	247533672	"-"	15993	"uORF"
"15994"	"ENST00000641802.1"	"1"	247533645	247533662	"-"	15994	"uORF"
"15995"	"ENST00000641802.1"	"1"	247533645	247533653	"-"	15995	"uORF"
"15996"	"ENST00000641802.1"	"1"	247533631	247533639	"-"	15996	"uORF"
"15997"	"ENST00000641802.1"	"1"	247533550	247533558	"-"	15997	"uORF"
"15998"	"ENST00000641802.1"	"1"	247533523	247533537	"-"	15998	"uORF"
"15999"	"ENST00000641804.1"	"1"	248508175	248508204	"+"	15999	"uORF"
"16000"	"ENST00000641804.1"	"1"	248508186	248508227	"+"	16000	"uORF"
"16001"	"ENST00000641804.1"	"1"	248508214	248508267	"+"	16001	"uORF"
"16002"	"ENST00000641810.1"	"7"	144238660	144238740	"-"	16002	"uORF"
"16003"	"ENST00000641810.1"	"7"	144238660	144238734	"-"	16003	"uORF"
"16004"	"ENST00000641810.1"	"7"	144238700	144238720	"-"	16004	"uORF"
"16005"	"ENST00000641810.1"	"7"	144238495	144238536	"-"	16005	"uORF"
"16006"	"ENST00000641810.1"	"7"	144238484	144238498	"-"	16006	"uORF"
"16007"	"ENST00000641810.1"	"7"	144238473	144238481	"-"	16007	"uORF"
"16008"	"ENST00000641819.1"	"11"	4994935	4994955	"+"	16008	"uORF"
"16009"	"ENST00000641819.1"	"11"	4995058	4995084	"+"	16009	"uORF"
"16010"	"ENST00000641819.1"	"11"	4995102	4995146	"+"	16010	"uORF"
"16011"	"ENST00000641819.1"	"11"	4995155	4995163	"+"	16011	"uORF"
"16012"	"ENST00000641819.1"	"11"	4995203	4995295	"+"	16012	"uORF"
"16013"	"ENST00000641819.1"	"11"	4995249	4995269	"+"	16013	"uORF"
"16014"	"ENST00000641819.1"	"11"	4995273	4995284	"+"	16014	"uORF"
"16015"	"ENST00000641819.1"	"11"	4997527	4998916	"+"	16015	"uORF"
"16016"	"ENST00000641819.1"	"11"	4997543	4997575	"+"	16016	"uORF"
"16017"	"ENST00000641819.1"	"11"	4997558	4997575	"+"	16017	"uORF"
"16018"	"ENST00000641819.1"	"11"	4998872	4998916	"+"	16018	"uORF"
"16019"	"ENST00000641833.1"	"17"	3104402	3104419	"-"	16019	"uORF"
"16020"	"ENST00000641833.1"	"17"	3104280	3104402	"-"	16020	"uORF"
"16021"	"ENST00000641833.1"	"17"	3104309	3104374	"-"	16021	"uORF"
"16022"	"ENST00000641833.1"	"17"	3104205	3104234	"-"	16022	"uORF"
"16023"	"ENST00000641833.1"	"17"	3104185	3104205	"-"	16023	"uORF"
"16024"	"ENST00000641833.1"	"17"	3104180	3104188	"-"	16024	"uORF"
"16025"	"ENST00000641833.1"	"17"	3104138	3104179	"-"	16025	"uORF"
"16026"	"ENST00000641840.1"	"6"	29585154	29585165	"+"	16026	"uORF"
"16027"	"ENST00000641840.1"	"6"	29585177	29585296	"+"	16027	"uORF"
"16028"	"ENST00000641840.1"	"6"	29585212	29587770	"+"	16028	"uORF"
"16029"	"ENST00000641840.1"	"6"	29585232	29585267	"+"	16029	"uORF"
"16030"	"ENST00000641840.1"	"6"	29585267	29585296	"+"	16030	"uORF"
"16031"	"ENST00000641840.1"	"6"	29585307	29585348	"+"	16031	"uORF"
"16032"	"ENST00000641840.1"	"6"	29587718	29587750	"+"	16032	"uORF"
"16033"	"ENST00000641840.1"	"6"	29587743	29587880	"+"	16033	"uORF"
"16034"	"ENST00000641840.1"	"6"	29587767	29587880	"+"	16034	"uORF"
"16035"	"ENST00000641840.1"	"6"	29587785	29587880	"+"	16035	"uORF"
"16036"	"ENST00000641840.1"	"6"	29587791	29587880	"+"	16036	"uORF"
"16037"	"ENST00000641841.1"	"7"	144264739	144264777	"-"	16037	"uORF"
"16038"	"ENST00000641841.1"	"7"	144264739	144264774	"-"	16038	"uORF"
"16039"	"ENST00000641846.1"	"1"	158772120	158772152	"-"	16039	"uORF"
"16040"	"ENST00000641861.1"	"1"	158754723	158754743	"+"	16040	"uORF"
"16041"	"ENST00000641861.1"	"1"	158754734	158754763	"+"	16041	"uORF"
"16042"	"ENST00000641863.3"	"1"	145093204	145093245	"-"	16042	"uORF"
"16043"	"ENST00000641863.3"	"1"	145093157	145093204	"-"	16043	"uORF"
"16044"	"ENST00000641863.3"	"1"	145093131	145093157	"-"	16044	"uORF"
"16045"	"ENST00000641863.3"	"1"	145093068	145093082	"-"	16045	"uORF"
"16046"	"ENST00000641865.1"	"11"	58406859	58406873	"-"	16046	"uORF"
"16047"	"ENST00000641874.1"	"3"	98130735	98130749	"+"	16047	"uORF"
"16048"	"ENST00000641874.1"	"3"	98130741	98130749	"+"	16048	"uORF"
"16049"	"ENST00000641874.1"	"3"	98130746	98130769	"+"	16049	"uORF"
"16050"	"ENST00000641874.1"	"3"	98130787	98132693	"+"	16050	"uORF"
"16051"	"ENST00000641874.1"	"3"	98130847	98132693	"+"	16051	"uORF"
"16052"	"ENST00000641874.1"	"3"	98132685	98132693	"+"	16052	"uORF"
"16053"	"ENST00000641879.2"	"14"	20190911	20191111	"+"	16053	"uORF"
"16054"	"ENST00000641879.2"	"14"	20190974	20191111	"+"	16054	"uORF"
"16055"	"ENST00000641879.2"	"14"	20191061	20191111	"+"	16055	"uORF"
"16056"	"ENST00000641879.2"	"14"	20191071	20191118	"+"	16056	"uORF"
"16057"	"ENST00000641879.2"	"14"	20191074	20191118	"+"	16057	"uORF"
"16058"	"ENST00000641879.2"	"14"	20191079	20191111	"+"	16058	"uORF"
"16059"	"ENST00000641879.2"	"14"	20191162	20191233	"+"	16059	"uORF"
"16060"	"ENST00000641879.2"	"14"	20191243	20191290	"+"	16060	"uORF"
"16061"	"ENST00000641879.2"	"14"	20191273	20191290	"+"	16061	"uORF"
"16062"	"ENST00000641879.2"	"14"	20191277	20191336	"+"	16062	"uORF"
"16063"	"ENST00000641879.2"	"14"	20191304	20191336	"+"	16063	"uORF"
"16064"	"ENST00000641879.2"	"14"	20191366	20191410	"+"	16064	"uORF"
"16065"	"ENST00000641879.2"	"14"	20191384	20191410	"+"	16065	"uORF"
"16066"	"ENST00000641879.2"	"14"	20191415	20191426	"+"	16066	"uORF"
"16067"	"ENST00000641879.2"	"14"	20191447	20191485	"+"	16067	"uORF"
"16068"	"ENST00000641885.1"	"14"	19875184	19875216	"+"	16068	"uORF"
"16069"	"ENST00000641885.1"	"14"	19875227	19875250	"+"	16069	"uORF"
"16070"	"ENST00000641885.1"	"14"	19875311	19875334	"+"	16070	"uORF"
"16071"	"ENST00000641885.1"	"14"	19875335	19875364	"+"	16071	"uORF"
"16072"	"ENST00000641885.1"	"14"	19875375	19875449	"+"	16072	"uORF"
"16073"	"ENST00000641885.1"	"14"	19875406	19875444	"+"	16073	"uORF"
"16074"	"ENST00000641885.1"	"14"	19875446	19875466	"+"	16074	"uORF"
"16075"	"ENST00000641885.1"	"14"	19875477	19875518	"+"	16075	"uORF"
"16076"	"ENST00000641885.1"	"14"	19875483	19875518	"+"	16076	"uORF"
"16077"	"ENST00000641885.1"	"14"	19875592	19875633	"+"	16077	"uORF"
"16078"	"ENST00000641885.1"	"14"	19875611	19875625	"+"	16078	"uORF"
"16079"	"ENST00000641885.1"	"14"	19875643	19875831	"+"	16079	"uORF"
"16080"	"ENST00000641885.1"	"14"	19875669	19875683	"+"	16080	"uORF"
"16081"	"ENST00000641885.1"	"14"	19875778	19875831	"+"	16081	"uORF"
"16082"	"ENST00000641885.1"	"14"	19875816	19875860	"+"	16082	"uORF"
"16083"	"ENST00000641885.1"	"14"	19875842	19875904	"+"	16083	"uORF"
"16084"	"ENST00000641885.1"	"14"	19875857	19875904	"+"	16084	"uORF"
"16085"	"ENST00000641885.1"	"14"	19875867	19875929	"+"	16085	"uORF"
"16086"	"ENST00000641885.1"	"14"	19875871	19875909	"+"	16086	"uORF"
"16087"	"ENST00000641885.1"	"14"	19875877	19875909	"+"	16087	"uORF"
"16088"	"ENST00000641885.1"	"14"	19875940	19875963	"+"	16088	"uORF"
"16089"	"ENST00000641885.1"	"14"	19875948	19875959	"+"	16089	"uORF"
"16090"	"ENST00000641885.1"	"14"	19875966	19876049	"+"	16090	"uORF"
"16091"	"ENST00000641885.1"	"14"	19875979	19876008	"+"	16091	"uORF"
"16092"	"ENST00000641885.1"	"14"	19876041	19876049	"+"	16092	"uORF"
"16093"	"ENST00000641895.1"	"6"	29301735	29301758	"+"	16093	"uORF"
"16094"	"ENST00000641904.1"	"14"	20034957	20036020	"-"	16094	"uORF"
"16095"	"ENST00000641904.1"	"14"	20034837	20034854	"-"	16095	"uORF"
"16096"	"ENST00000641904.1"	"14"	20034769	20034840	"-"	16096	"uORF"
"16097"	"ENST00000641904.1"	"14"	20034783	20034821	"-"	16097	"uORF"
"16098"	"ENST00000641904.1"	"14"	20034769	20034777	"-"	16098	"uORF"
"16099"	"ENST00000641925.2"	"1"	248446608	248446658	"+"	16099	"uORF"
"16100"	"ENST00000641925.2"	"1"	248446617	248446658	"+"	16100	"uORF"
"16101"	"ENST00000641925.2"	"1"	248446742	248446789	"+"	16101	"uORF"
"16102"	"ENST00000641925.2"	"1"	248446759	248446806	"+"	16102	"uORF"
"16103"	"ENST00000641925.2"	"1"	248449293	248449325	"+"	16103	"uORF"
"16104"	"ENST00000641926.1"	"11"	4919182	4919349	"-"	16104	"uORF"
"16105"	"ENST00000641926.1"	"11"	4919182	4919325	"-"	16105	"uORF"
"16106"	"ENST00000641926.1"	"11"	4919182	4919292	"-"	16106	"uORF"
"16107"	"ENST00000641930.1"	"11"	5453301	5453342	"+"	16107	"uORF"
"16108"	"ENST00000641930.1"	"11"	5453347	5453403	"+"	16108	"uORF"
"16109"	"ENST00000641930.1"	"11"	5453351	5453434	"+"	16109	"uORF"
"16110"	"ENST00000641930.1"	"11"	5453369	5453434	"+"	16110	"uORF"
"16111"	"ENST00000641945.2"	"1"	247920280	247920372	"+"	16111	"uORF"
"16112"	"ENST00000641945.2"	"1"	247920286	247920372	"+"	16112	"uORF"
"16113"	"ENST00000641945.2"	"1"	247920384	247920467	"+"	16113	"uORF"
"16114"	"ENST00000641945.2"	"1"	247920409	247920453	"+"	16114	"uORF"
"16115"	"ENST00000641962.1"	"11"	59511569	59511616	"+"	16115	"uORF"
"16116"	"ENST00000641962.1"	"11"	59511640	59511651	"+"	16116	"uORF"
"16117"	"ENST00000641962.1"	"11"	59511685	59514754	"+"	16117	"uORF"
"16118"	"ENST00000641962.1"	"11"	59511694	59514754	"+"	16118	"uORF"
"16119"	"ENST00000641962.1"	"11"	59511703	59514754	"+"	16119	"uORF"
