"transcript" "orf_type" "count"
"8490" "ENST00000345093.9" "oORF" 1
"8491" "ENST00000345122.8" "oORF" 2
"8492" "ENST00000345254.9" "oORF" 1
"8493" "ENST00000345363.8" "oORF" 2
"8494" "ENST00000345732.9" "oORF" 4
"8495" "ENST00000346169.7" "oORF" 3
"8496" "ENST00000346342.8" "oORF" 2
"8497" "ENST00000346473.8" "oORF" 1
"8498" "ENST00000347055.4" "oORF" 1
"8499" "ENST00000347077.9" "oORF" 1
"8500" "ENST00000347136.11" "oORF" 1
"8501" "ENST00000347162.10" "oORF" 1
"8502" "ENST00000347310.10" "oORF" 1
"8503" "ENST00000347635.9" "oORF" 1
"8504" "ENST00000347755.10" "oORF" 1
"8505" "ENST00000348227.4" "oORF" 1
"8506" "ENST00000348261.11" "oORF" 1
"8507" "ENST00000348343.11" "oORF" 1
"8508" "ENST00000348367.9" "oORF" 1
"8509" "ENST00000348370.9" "oORF" 1
"8510" "ENST00000348403.10" "oORF" 1
"8511" "ENST00000349129.7" "oORF" 1
"8512" "ENST00000349533.11" "oORF" 1
"8513" "ENST00000349618.8" "oORF" 2
"8514" "ENST00000350061.11" "oORF" 1
"8515" "ENST00000350427.5" "oORF" 2
"8516" "ENST00000350612.11" "oORF" 2
"8517" "ENST00000351030.8" "oORF" 1
"8518" "ENST00000351870.8" "oORF" 1
"8519" "ENST00000352133.3" "oORF" 2
"8520" "ENST00000352433.10" "oORF" 2
"8521" "ENST00000353442.10" "oORF" 1
"8522" "ENST00000354190.10" "oORF" 1
"8523" "ENST00000354200.5" "oORF" 1
"8524" "ENST00000354216.11" "oORF" 1
"8525" "ENST00000354221.5" "oORF" 2
"8526" "ENST00000354377.8" "oORF" 1
"8527" "ENST00000354488.8" "oORF" 1
"8528" "ENST00000354588.8" "oORF" 1
"8529" "ENST00000354760.4" "oORF" 1
"8530" "ENST00000354868.10" "oORF" 1
"8531" "ENST00000354911.9" "oORF" 1
"8532" "ENST00000354914.8" "oORF" 1
"8533" "ENST00000354919.11" "oORF" 1
"8534" "ENST00000354981.7" "oORF" 1
"8535" "ENST00000355273.3" "oORF" 3
"8536" "ENST00000355281.2" "oORF" 2
"8537" "ENST00000355300.7" "oORF" 1
"8538" "ENST00000355303.10" "oORF" 1
"8539" "ENST00000355329.7" "oORF" 1
"8540" "ENST00000355346.9" "oORF" 1
"8541" "ENST00000355459.4" "oORF" 1
"8542" "ENST00000355499.9" "oORF" 1
"8543" "ENST00000355524.8" "oORF" 1
"8544" "ENST00000355537.4" "oORF" 2
"8545" "ENST00000355622.8" "oORF" 2
"8546" "ENST00000355673.8" "oORF" 2
"8547" "ENST00000355680.8" "oORF" 1
"8548" "ENST00000355703.4" "oORF" 1
"8549" "ENST00000355754.7" "oORF" 1
"8550" "ENST00000355758.9" "oORF" 1
"8551" "ENST00000355826.10" "oORF" 1
"8552" "ENST00000355832.10" "oORF" 1
"8553" "ENST00000355906.10" "oORF" 1
"8554" "ENST00000356056.10" "oORF" 2
"8555" "ENST00000356136.8" "oORF" 1
"8556" "ENST00000356141.9" "oORF" 1
"8557" "ENST00000356286.10" "oORF" 1
"8558" "ENST00000356297.5" "oORF" 1
"8559" "ENST00000356300.9" "oORF" 1
"8560" "ENST00000356309.8" "oORF" 1
"8561" "ENST00000356311.10" "oORF" 1
"8562" "ENST00000356317.8" "oORF" 1
"8563" "ENST00000356401.9" "oORF" 1
"8564" "ENST00000356406.10" "oORF" 2
"8565" "ENST00000356413.5" "oORF" 1
"8566" "ENST00000356577.10" "oORF" 1
"8567" "ENST00000356628.4" "oORF" 1
"8568" "ENST00000356725.9" "oORF" 1
"8569" "ENST00000356864.4" "oORF" 2
"8570" "ENST00000356994.7" "oORF" 1
"8571" "ENST00000357039.9" "oORF" 1
"8572" "ENST00000357077.9" "oORF" 1
"8573" "ENST00000357147.4" "oORF" 1
"8574" "ENST00000357183.9" "oORF" 1
"8575" "ENST00000357195.8" "oORF" 1
"8576" "ENST00000357260.6" "oORF" 1
"8577" "ENST00000357447.7" "oORF" 2
"8578" "ENST00000357503.3" "oORF" 1
"8579" "ENST00000357552.8" "oORF" 1
"8580" "ENST00000357604.10" "oORF" 1
"8581" "ENST00000357639.8" "oORF" 1
"8582" "ENST00000357720.9" "oORF" 1
"8583" "ENST00000357726.5" "oORF" 2
"8584" "ENST00000357742.10" "oORF" 1
"8585" "ENST00000357749.7" "oORF" 1
"8586" "ENST00000357998.10" "oORF" 1
"8587" "ENST00000358022.6" "oORF" 1
"8588" "ENST00000358024.8" "oORF" 1
"8589" "ENST00000358102.8" "oORF" 1
"8590" "ENST00000358117.10" "oORF" 1
"8591" "ENST00000358120.4" "oORF" 4
"8592" "ENST00000358157.3" "oORF" 1
"8593" "ENST00000358241.1" "oORF" 2
"8594" "ENST00000358252.8" "oORF" 1
"8595" "ENST00000358410.8" "oORF" 1
"8596" "ENST00000358433.3" "oORF" 1
"8597" "ENST00000358487.10" "oORF" 2
"8598" "ENST00000358511.11" "oORF" 1
"8599" "ENST00000358540.7" "oORF" 1
"8600" "ENST00000358812.9" "oORF" 1
"8601" "ENST00000358821.8" "oORF" 1
"8602" "ENST00000358849.9" "oORF" 1
"8603" "ENST00000358867.11" "oORF" 1
"8604" "ENST00000358932.9" "oORF" 2
"8605" "ENST00000358935.3" "oORF" 1
"8606" "ENST00000359003.7" "oORF" 1
"8607" "ENST00000359128.10" "oORF" 1
"8608" "ENST00000359152.10" "oORF" 1
"8609" "ENST00000359154.7" "oORF" 1
"8610" "ENST00000359238.7" "oORF" 2
"8611" "ENST00000359271.4" "oORF" 1
"8612" "ENST00000359318.8" "oORF" 1
"8613" "ENST00000359321.2" "oORF" 1
"8614" "ENST00000359333.8" "oORF" 2
"8615" "ENST00000359342.7" "oORF" 1
"8616" "ENST00000359467.8" "oORF" 2
"8617" "ENST00000359511.5" "oORF" 1
"8618" "ENST00000359520.12" "oORF" 1
"8619" "ENST00000359595.8" "oORF" 1
"8620" "ENST00000359742.9" "oORF" 1
"8621" "ENST00000359801.8" "oORF" 1
"8622" "ENST00000359843.8" "oORF" 1
"8623" "ENST00000359904.8" "oORF" 1
"8624" "ENST00000359959.4" "oORF" 1
"8625" "ENST00000360001.12" "oORF" 1
"8626" "ENST00000360032.4" "oORF" 1
"8627" "ENST00000360039.9" "oORF" 1
"8628" "ENST00000360131.5" "oORF" 1
"8629" "ENST00000360150.9" "oORF" 1
"8630" "ENST00000360228.11" "oORF" 1
"8631" "ENST00000360242.9" "oORF" 2
"8632" "ENST00000360465.8" "oORF" 1
"8633" "ENST00000360614.8" "oORF" 1
"8634" "ENST00000360694.8" "oORF" 1
"8635" "ENST00000360768.5" "oORF" 1
"8636" "ENST00000360816.8" "oORF" 1
"8637" "ENST00000360844.7" "oORF" 1
"8638" "ENST00000360851.4" "oORF" 1
"8639" "ENST00000360947.8" "oORF" 1
"8640" "ENST00000360954.3" "oORF" 1
"8641" "ENST00000361066.7" "oORF" 1
"8642" "ENST00000361078.7" "oORF" 1
"8643" "ENST00000361084.10" "oORF" 1
"8644" "ENST00000361127.6" "oORF" 1
"8645" "ENST00000361132.9" "oORF" 1
"8646" "ENST00000361138.7" "oORF" 1
"8647" "ENST00000361226.8" "oORF" 1
"8648" "ENST00000361234.10" "oORF" 1
"8649" "ENST00000361242.9" "oORF" 1
"8650" "ENST00000361264.9" "oORF" 2
"8651" "ENST00000361361.7" "oORF" 2
"8652" "ENST00000361362.7" "oORF" 1
"8653" "ENST00000361384.7" "oORF" 1
"8654" "ENST00000361439.9" "oORF" 1
"8655" "ENST00000361462.7" "oORF" 1
"8656" "ENST00000361474.6" "oORF" 1
"8657" "ENST00000361479.10" "oORF" 1
"8658" "ENST00000361484.5" "oORF" 1
"8659" "ENST00000361487.7" "oORF" 1
"8660" "ENST00000361490.9" "oORF" 3
"8661" "ENST00000361510.8" "oORF" 1
"8662" "ENST00000361524.8" "oORF" 3
"8663" "ENST00000361539.5" "oORF" 1
"8664" "ENST00000361671.10" "oORF" 1
"8665" "ENST00000361673.4" "oORF" 1
"8666" "ENST00000361726.7" "oORF" 1
"8667" "ENST00000361763.9" "oORF" 1
"8668" "ENST00000361886.4" "oORF" 1
"8669" "ENST00000361915.8" "oORF" 1
"8670" "ENST00000361926.8" "oORF" 1
"8671" "ENST00000361956.8" "oORF" 1
"8672" "ENST00000362002.3" "oORF" 1
"8673" "ENST00000362021.9" "oORF" 1
"8674" "ENST00000362072.8" "oORF" 1
"8675" "ENST00000362074.8" "oORF" 1
"8676" "ENST00000366480.5" "oORF" 2
"8677" "ENST00000366513.9" "oORF" 2
"8678" "ENST00000366534.9" "oORF" 1
"8679" "ENST00000366535.4" "oORF" 1
"8680" "ENST00000366577.10" "oORF" 1
"8681" "ENST00000366592.8" "oORF" 1
"8682" "ENST00000366615.10" "oORF" 1
"8683" "ENST00000366653.6" "oORF" 1
"8684" "ENST00000366661.9" "oORF" 1
"8685" "ENST00000366667.6" "oORF" 1
"8686" "ENST00000366878.9" "oORF" 3
"8687" "ENST00000366888.7" "oORF" 1
"8688" "ENST00000366898.6" "oORF" 1
"8689" "ENST00000366960.8" "oORF" 1
"8690" "ENST00000366963.9" "oORF" 2
"8691" "ENST00000367019.6" "oORF" 1
"8692" "ENST00000367025.8" "oORF" 2
"8693" "ENST00000367033.4" "oORF" 1
"8694" "ENST00000367049.9" "oORF" 1
"8695" "ENST00000367069.7" "oORF" 1
"8696" "ENST00000367135.8" "oORF" 1
"8697" "ENST00000367166.5" "oORF" 1
"8698" "ENST00000367167.4" "oORF" 1
"8699" "ENST00000367177.4" "oORF" 1
"8700" "ENST00000367229.6" "oORF" 1
"8701" "ENST00000367242.4" "oORF" 1
"8702" "ENST00000367350.5" "oORF" 1
"8703" "ENST00000367362.8" "oORF" 1
"8704" "ENST00000367405.5" "oORF" 1
"8705" "ENST00000367462.5" "oORF" 1
"8706" "ENST00000367463.5" "oORF" 2
"8707" "ENST00000367565.2" "oORF" 1
"8708" "ENST00000367568.5" "oORF" 1
"8709" "ENST00000367588.9" "oORF" 1
"8710" "ENST00000367590.9" "oORF" 1
"8711" "ENST00000367607.8" "oORF" 1
"8712" "ENST00000367609.8" "oORF" 1
"8713" "ENST00000367627.8" "oORF" 1
"8714" "ENST00000367635.8" "oORF" 1
"8715" "ENST00000367701.10" "oORF" 1
"8716" "ENST00000367833.7" "oORF" 1
"8717" "ENST00000367912.7" "oORF" 1
"8718" "ENST00000367941.7" "oORF" 1
"8719" "ENST00000368002.8" "oORF" 1
"8720" "ENST00000368009.7" "oORF" 1
"8721" "ENST00000368021.7" "oORF" 3
"8722" "ENST00000368107.2" "oORF" 1
"8723" "ENST00000368143.6" "oORF" 1
"8724" "ENST00000368149.3" "oORF" 1
"8725" "ENST00000368170.8" "oORF" 1
"8726" "ENST00000368192.9" "oORF" 1
"8727" "ENST00000368254.6" "oORF" 1
"8728" "ENST00000368318.5" "oORF" 1
"8729" "ENST00000368373.8" "oORF" 1
"8730" "ENST00000368376.8" "oORF" 1
"8731" "ENST00000368452.7" "oORF" 1
"8732" "ENST00000368474.9" "oORF" 1
"8733" "ENST00000368476.4" "oORF" 1
"8734" "ENST00000368489.6" "oORF" 1
"8735" "ENST00000368592.8" "oORF" 1
"8736" "ENST00000368605.3" "oORF" 1
"8737" "ENST00000368614.8" "oORF" 1
"8738" "ENST00000368666.7" "oORF" 1
"8739" "ENST00000368708.9" "oORF" 1
"8740" "ENST00000368717.3" "oORF" 1
"8741" "ENST00000368733.4" "oORF" 1
"8742" "ENST00000368765.4" "oORF" 1
"8743" "ENST00000368777.2" "oORF" 3
"8744" "ENST00000368797.10" "oORF" 1
"8745" "ENST00000368820.4" "oORF" 2
"8746" "ENST00000368824.8" "oORF" 1
"8747" "ENST00000368836.7" "oORF" 1
"8748" "ENST00000368886.10" "oORF" 1
"8749" "ENST00000368911.8" "oORF" 1
"8750" "ENST00000368924.9" "oORF" 1
"8751" "ENST00000368990.8" "oORF" 1
"8752" "ENST00000369042.6" "oORF" 1
"8753" "ENST00000369076.8" "oORF" 1
"8754" "ENST00000369096.9" "oORF" 1
"8755" "ENST00000369124.5" "oORF" 1
"8756" "ENST00000369168.5" "oORF" 1
"8757" "ENST00000369208.8" "oORF" 1
"8758" "ENST00000369215.5" "oORF" 1
"8759" "ENST00000369244.7" "oORF" 3
"8760" "ENST00000369295.4" "oORF" 1
"8761" "ENST00000369303.9" "oORF" 1
"8762" "ENST00000369405.7" "oORF" 3
"8763" "ENST00000369413.8" "oORF" 1
"8764" "ENST00000369476.8" "oORF" 1
"8765" "ENST00000369512.3" "oORF" 1
"8766" "ENST00000369535.5" "oORF" 1
"8767" "ENST00000369562.9" "oORF" 1
"8768" "ENST00000369645.6" "oORF" 1
"8769" "ENST00000369663.10" "oORF" 1
"8770" "ENST00000369716.9" "oORF" 1
"8771" "ENST00000369718.4" "oORF" 1
"8772" "ENST00000369780.9" "oORF" 1
"8773" "ENST00000369878.9" "oORF" 1
"8774" "ENST00000369888.6" "oORF" 1
"8775" "ENST00000369893.10" "oORF" 1
"8776" "ENST00000369940.7" "oORF" 1
"8777" "ENST00000369947.5" "oORF" 1
"8778" "ENST00000369950.8" "oORF" 1
"8779" "ENST00000369969.7" "oORF" 1
"8780" "ENST00000369982.5" "oORF" 1
"8781" "ENST00000370017.9" "oORF" 1
"8782" "ENST00000370137.6" "oORF" 3
"8783" "ENST00000370152.8" "oORF" 1
"8784" "ENST00000370200.6" "oORF" 1
"8785" "ENST00000370205.6" "oORF" 1
"8786" "ENST00000370310.5" "oORF" 1
"8787" "ENST00000370339.8" "oORF" 1
"8788" "ENST00000370345.8" "oORF" 1
"8789" "ENST00000370357.5" "oORF" 1
"8790" "ENST00000370359.6" "oORF" 1
"8791" "ENST00000370398.6" "oORF" 1
"8792" "ENST00000370416.4" "oORF" 1
"8793" "ENST00000370425.8" "oORF" 1
"8794" "ENST00000370481.9" "oORF" 1
"8795" "ENST00000370571.7" "oORF" 1
"8796" "ENST00000370611.4" "oORF" 2
"8797" "ENST00000370629.7" "oORF" 1
"8798" "ENST00000370640.5" "oORF" 1
"8799" "ENST00000370645.9" "oORF" 1
"8800" "ENST00000370685.7" "oORF" 2
"8801" "ENST00000370867.8" "oORF" 1
"8802" "ENST00000370944.9" "oORF" 1
"8803" "ENST00000371030.4" "oORF" 2
"8804" "ENST00000371037.9" "oORF" 1
"8805" "ENST00000371079.6" "oORF" 1
"8806" "ENST00000371145.8" "oORF" 1
"8807" "ENST00000371174.5" "oORF" 1
"8808" "ENST00000371217.10" "oORF" 1
"8809" "ENST00000371237.9" "oORF" 1
"8810" "ENST00000371253.7" "oORF" 1
"8811" "ENST00000371322.11" "oORF" 1
"8812" "ENST00000371325.1" "oORF" 1
"8813" "ENST00000371328.5" "oORF" 1
"8814" "ENST00000371360.2" "oORF" 1
"8815" "ENST00000371372.6" "oORF" 1
"8816" "ENST00000371418.9" "oORF" 1
"8817" "ENST00000371475.9" "oORF" 1
"8818" "ENST00000371481.9" "oORF" 1
"8819" "ENST00000371494.9" "oORF" 2
"8820" "ENST00000371561.8" "oORF" 1
"8821" "ENST00000371633.8" "oORF" 1
"8822" "ENST00000371688.8" "oORF" 1
"8823" "ENST00000371703.8" "oORF" 1
"8824" "ENST00000371711.4" "oORF" 1
"8825" "ENST00000371733.8" "oORF" 2
"8826" "ENST00000371790.5" "oORF" 2
"8827" "ENST00000371809.3" "oORF" 1
"8828" "ENST00000371847.8" "oORF" 1
"8829" "ENST00000371920.4" "oORF" 2
"8830" "ENST00000371923.9" "oORF" 1
"8831" "ENST00000371942.8" "oORF" 1
"8832" "ENST00000371945.10" "oORF" 1
"8833" "ENST00000371998.8" "oORF" 1
"8834" "ENST00000372003.6" "oORF" 1
"8835" "ENST00000372068.7" "oORF" 1
"8836" "ENST00000372080.8" "oORF" 1
"8837" "ENST00000372088.8" "oORF" 1
"8838" "ENST00000372215.5" "oORF" 1
"8839" "ENST00000372232.8" "oORF" 1
"8840" "ENST00000372299.4" "oORF" 1
"8841" "ENST00000372324.6" "oORF" 1
"8842" "ENST00000372338.9" "oORF" 1
"8843" "ENST00000372359.10" "oORF" 1
"8844" "ENST00000372409.8" "oORF" 1
"8845" "ENST00000372458.8" "oORF" 1
"8846" "ENST00000372492.9" "oORF" 1
"8847" "ENST00000372518.5" "oORF" 3
"8848" "ENST00000372524.5" "oORF" 1
"8849" "ENST00000372563.2" "oORF" 1
"8850" "ENST00000372600.9" "oORF" 1
"8851" "ENST00000372684.8" "oORF" 1
"8852" "ENST00000372715.7" "oORF" 1
"8853" "ENST00000372816.3" "oORF" 1
"8854" "ENST00000372851.8" "oORF" 1
"8855" "ENST00000372886.6" "oORF" 1
"8856" "ENST00000372956.3" "oORF" 1
"8857" "ENST00000372980.4" "oORF" 2
"8858" "ENST00000372990.6" "oORF" 1
"8859" "ENST00000373032.4" "oORF" 1
"8860" "ENST00000373087.7" "oORF" 1
"8861" "ENST00000373089.10" "oORF" 1
"8862" "ENST00000373095.6" "oORF" 1
"8863" "ENST00000373146.6" "oORF" 1
"8864" "ENST00000373161.6" "oORF" 2
"8865" "ENST00000373177.3" "oORF" 1
"8866" "ENST00000373191.9" "oORF" 1
"8867" "ENST00000373204.6" "oORF" 1
"8868" "ENST00000373347.6" "oORF" 1
"8869" "ENST00000373408.4" "oORF" 1
"8870" "ENST00000373447.8" "oORF" 1
"8871" "ENST00000373464.5" "oORF" 1
"8872" "ENST00000373471.9" "oORF" 1
"8873" "ENST00000373519.1" "oORF" 6
"8874" "ENST00000373521.4" "oORF" 8
"8875" "ENST00000373602.10" "oORF" 2
"8876" "ENST00000373644.5" "oORF" 1
"8877" "ENST00000373658.8" "oORF" 1
"8878" "ENST00000373688.3" "oORF" 1
"8879" "ENST00000373816.6" "oORF" 1
"8880" "ENST00000373855.7" "oORF" 1
"8881" "ENST00000373861.6" "oORF" 1
"8882" "ENST00000373896.8" "oORF" 1
"8883" "ENST00000373930.4" "oORF" 1
"8884" "ENST00000373953.8" "oORF" 1
"8885" "ENST00000374012.8" "oORF" 1
"8886" "ENST00000374202.7" "oORF" 1
"8887" "ENST00000374257.6" "oORF" 2
"8888" "ENST00000374282.8" "oORF" 1
"8889" "ENST00000374303.7" "oORF" 1
"8890" "ENST00000374312.5" "oORF" 1
"8891" "ENST00000374339.5" "oORF" 1
"8892" "ENST00000374369.8" "oORF" 2
"8893" "ENST00000374391.7" "oORF" 1
"8894" "ENST00000374433.7" "oORF" 1
"8895" "ENST00000374466.4" "oORF" 1
"8896" "ENST00000374516.8" "oORF" 1
"8897" "ENST00000374519.4" "oORF" 2
"8898" "ENST00000374647.10" "oORF" 1
"8899" "ENST00000374736.8" "oORF" 1
"8900" "ENST00000374767.5" "oORF" 1
"8901" "ENST00000374806.2" "oORF" 1
"8902" "ENST00000374879.5" "oORF" 1
"8903" "ENST00000374906.4" "oORF" 1
"8904" "ENST00000374951.6" "oORF" 1
"8905" "ENST00000374954.4" "oORF" 1
"8906" "ENST00000374980.3" "oORF" 1
"8907" "ENST00000375006.8" "oORF" 1
"8908" "ENST00000375102.4" "oORF" 1
"8909" "ENST00000375108.4" "oORF" 1
"8910" "ENST00000375116.3" "oORF" 1
"8911" "ENST00000375213.8" "oORF" 1
"8912" "ENST00000375241.6" "oORF" 1
"8913" "ENST00000375344.8" "oORF" 2
"8914" "ENST00000375363.8" "oORF" 1
"8915" "ENST00000375437.7" "oORF" 1
"8916" "ENST00000375454.8" "oORF" 1
"8917" "ENST00000375483.4" "oORF" 2
"8918" "ENST00000375494.4" "oORF" 1
"8919" "ENST00000375501.2" "oORF" 1
"8920" "ENST00000375541.10" "oORF" 1
"8921" "ENST00000375549.8" "oORF" 1
"8922" "ENST00000375592.8" "oORF" 1
"8923" "ENST00000375614.7" "oORF" 1
"8924" "ENST00000375647.5" "oORF" 1
"8925" "ENST00000375654.5" "oORF" 1
"8926" "ENST00000375662.5" "oORF" 1
"8927" "ENST00000375688.5" "oORF" 1
"8928" "ENST00000375743.9" "oORF" 1
"8929" "ENST00000375759.8" "oORF" 1
"8930" "ENST00000375789.7" "oORF" 1
"8931" "ENST00000375835.9" "oORF" 2
"8932" "ENST00000375859.4" "oORF" 1
"8933" "ENST00000375864.5" "oORF" 1
"8934" "ENST00000375887.9" "oORF" 1
"8935" "ENST00000375915.4" "oORF" 1
"8936" "ENST00000375940.9" "oORF" 1
"8937" "ENST00000375991.9" "oORF" 1
"8938" "ENST00000376033.3" "oORF" 1
"8939" "ENST00000376104.7" "oORF" 1
"8940" "ENST00000376140.4" "oORF" 1
"8941" "ENST00000376257.8" "oORF" 1
"8942" "ENST00000376325.10" "oORF" 1
"8943" "ENST00000376327.6" "oORF" 1
"8944" "ENST00000376652.9" "oORF" 1
"8945" "ENST00000376687.4" "oORF" 1
"8946" "ENST00000376741.5" "oORF" 1
"8947" "ENST00000376896.8" "oORF" 1
"8948" "ENST00000377047.9" "oORF" 1
"8949" "ENST00000377049.4" "oORF" 1
"8950" "ENST00000377071.9" "oORF" 1
"8951" "ENST00000377103.3" "oORF" 1
"8952" "ENST00000377104.4" "oORF" 1
"8953" "ENST00000377127.4" "oORF" 1
"8954" "ENST00000377149.5" "oORF" 2
"8955" "ENST00000377185.3" "oORF" 2
"8956" "ENST00000377199.4" "oORF" 1
"8957" "ENST00000377208.7" "oORF" 1
"8958" "ENST00000377307.7" "oORF" 1
"8959" "ENST00000377365.4" "oORF" 1
"8960" "ENST00000377428.4" "oORF" 1
"8961" "ENST00000377443.7" "oORF" 1
"8962" "ENST00000377482.10" "oORF" 1
"8963" "ENST00000377495.2" "oORF" 1
"8964" "ENST00000377647.6" "oORF" 1
"8965" "ENST00000377698.4" "oORF" 1
"8966" "ENST00000377708.7" "oORF" 1
"8967" "ENST00000377728.8" "oORF" 1
"8968" "ENST00000377759.9" "oORF" 2
"8969" "ENST00000377838.8" "oORF" 1
"8970" "ENST00000377850.8" "oORF" 1
"8971" "ENST00000377865.7" "oORF" 1
"8972" "ENST00000377888.8" "oORF" 1
"8973" "ENST00000377893.3" "oORF" 1
"8974" "ENST00000377898.4" "oORF" 2
"8975" "ENST00000377905.9" "oORF" 1
"8976" "ENST00000377938.4" "oORF" 1
"8977" "ENST00000377962.8" "oORF" 1
"8978" "ENST00000378078.5" "oORF" 1
"8979" "ENST00000378106.10" "oORF" 1
"8980" "ENST00000378115.3" "oORF" 1
"8981" "ENST00000378164.7" "oORF" 1
"8982" "ENST00000378182.4" "oORF" 1
"8983" "ENST00000378186.7" "oORF" 1
"8984" "ENST00000378197.5" "oORF" 1
"8985" "ENST00000378204.7" "oORF" 1
"8986" "ENST00000378220.3" "oORF" 1
"8987" "ENST00000378247.8" "oORF" 1
"8988" "ENST00000378295.9" "oORF" 1
"8989" "ENST00000378386.8" "oORF" 1
"8990" "ENST00000378404.4" "oORF" 1
"8991" "ENST00000378569.2" "oORF" 2
"8992" "ENST00000378616.5" "oORF" 1
"8993" "ENST00000378661.4" "oORF" 1
"8994" "ENST00000378785.7" "oORF" 3
"8995" "ENST00000378788.4" "oORF" 3
"8996" "ENST00000378799.11" "oORF" 1
"8997" "ENST00000378825.5" "oORF" 1
"8998" "ENST00000378875.8" "oORF" 1
"8999" "ENST00000379071.4" "oORF" 1
"9000" "ENST00000379116.10" "oORF" 2
"9001" "ENST00000379215.9" "oORF" 1
"9002" "ENST00000379270.5" "oORF" 1
"9003" "ENST00000379289.6" "oORF" 1
"9004" "ENST00000379300.8" "oORF" 1
"9005" "ENST00000379400.8" "oORF" 1
"9006" "ENST00000379426.2" "oORF" 1
"9007" "ENST00000379445.8" "oORF" 2
"9008" "ENST00000379480.9" "oORF" 1
"9009" "ENST00000379491.5" "oORF" 1
"9010" "ENST00000379499.3" "oORF" 2
"9011" "ENST00000379542.10" "oORF" 1
"9012" "ENST00000379558.5" "oORF" 1
"9013" "ENST00000379589.4" "oORF" 1
"9014" "ENST00000379631.9" "oORF" 1
"9015" "ENST00000379645.8" "oORF" 1
"9016" "ENST00000379705.8" "oORF" 1
"9017" "ENST00000379817.7" "oORF" 1
"9018" "ENST00000379939.7" "oORF" 1
"9019" "ENST00000380003.8" "oORF" 1
"9020" "ENST00000380013.9" "oORF" 1
"9021" "ENST00000380036.10" "oORF" 2
"9022" "ENST00000380171.9" "oORF" 1
"9023" "ENST00000380229.4" "oORF" 1
"9024" "ENST00000380283.5" "oORF" 1
"9025" "ENST00000380390.6" "oORF" 1
"9026" "ENST00000380486.4" "oORF" 1
"9027" "ENST00000380492.8" "oORF" 1
"9028" "ENST00000380599.9" "oORF" 2
"9029" "ENST00000380659.4" "oORF" 1
"9030" "ENST00000380672.9" "oORF" 1
"9031" "ENST00000380817.8" "oORF" 1
"9032" "ENST00000380911.4" "oORF" 1
"9033" "ENST00000380958.8" "oORF" 1
"9034" "ENST00000381020.8" "oORF" 1
"9035" "ENST00000381120.8" "oORF" 2
"9036" "ENST00000381130.3" "oORF" 1
"9037" "ENST00000381153.8" "oORF" 1
"9038" "ENST00000381160.8" "oORF" 1
"9039" "ENST00000381176.5" "oORF" 1
"9040" "ENST00000381210.8" "oORF" 1
"9041" "ENST00000381232.8" "oORF" 1
"9042" "ENST00000381254.7" "oORF" 1
"9043" "ENST00000381340.8" "oORF" 1
"9044" "ENST00000381356.9" "oORF" 2
"9045" "ENST00000381418.9" "oORF" 1
"9046" "ENST00000381440.5" "oORF" 1
"9047" "ENST00000381569.5" "oORF" 1
"9048" "ENST00000381655.7" "oORF" 1
"9049" "ENST00000381697.7" "oORF" 4
"9050" "ENST00000381813.5" "oORF" 1
"9051" "ENST00000381884.9" "oORF" 1
"9052" "ENST00000381938.4" "oORF" 2
"9053" "ENST00000381941.8" "oORF" 1
"9054" "ENST00000382038.7" "oORF" 1
"9055" "ENST00000382073.4" "oORF" 1
"9056" "ENST00000382108.8" "oORF" 2
"9057" "ENST00000382114.9" "oORF" 1
"9058" "ENST00000382159.8" "oORF" 1
"9059" "ENST00000382205.6" "oORF" 1
"9060" "ENST00000382208.3" "oORF" 1
"9061" "ENST00000382252.6" "oORF" 1
"9062" "ENST00000382280.8" "oORF" 1
"9063" "ENST00000382292.9" "oORF" 1
"9064" "ENST00000382297.7" "oORF" 2
"9065" "ENST00000382435.5" "oORF" 1
"9066" "ENST00000382483.4" "oORF" 1
"9067" "ENST00000382496.10" "oORF" 1
"9068" "ENST00000382564.8" "oORF" 1
"9069" "ENST00000382592.5" "oORF" 1
"9070" "ENST00000382599.9" "oORF" 2
"9071" "ENST00000382713.10" "oORF" 1
"9072" "ENST00000382723.5" "oORF" 1
"9073" "ENST00000382952.8" "oORF" 1
"9074" "ENST00000383032.6" "oORF" 1
"9075" "ENST00000383075.8" "oORF" 3
"9076" "ENST00000383096.8" "oORF" 1
"9077" "ENST00000383366.9" "oORF" 2
"9078" "ENST00000383472.9" "oORF" 1
"9079" "ENST00000383673.5" "oORF" 1
"9080" "ENST00000383693.8" "oORF" 1
"9081" "ENST00000383768.7" "oORF" 1
"9082" "ENST00000383814.8" "oORF" 1
"9083" "ENST00000388767.8" "oORF" 1
"9084" "ENST00000388995.11" "oORF" 1
"9085" "ENST00000388996.10" "oORF" 1
"9086" "ENST00000389022.9" "oORF" 1
"9087" "ENST00000389063.3" "oORF" 1
"9088" "ENST00000389208.9" "oORF" 1
"9089" "ENST00000389474.8" "oORF" 1
"9090" "ENST00000389484.8" "oORF" 1
"9091" "ENST00000389554.8" "oORF" 1
"9092" "ENST00000389617.9" "oORF" 1
"9093" "ENST00000389677.6" "oORF" 1
"9094" "ENST00000389758.4" "oORF" 1
"9095" "ENST00000389793.7" "oORF" 1
"9096" "ENST00000389840.7" "oORF" 1
"9097" "ENST00000389902.8" "oORF" 1
