"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_start" "aug_end" "cadd_start" "stop" "stop_end" "cadd_stop"
"16438" "ENST00000649191.2" "17" 15683072 15683146 "-" 16438 "uORF" 15683144 15683146 0.540999 15683072 15683074 0.543475666666667
"16439" "ENST00000649191.2" "17" 15682941 15683075 "-" 16439 "uORF" 15683073 15683075 0.462522888888889 15682941 15682943 1.43856655555556
"16440" "ENST00000649191.2" "17" 15682941 15683069 "-" 16440 "uORF" 15683067 15683069 0.439981222222222 15682941 15682943 1.43856655555556
"16441" "ENST00000649191.2" "17" 15680941 15682939 "-" 16441 "uORF" 15682937 15682939 1.29474655555556 15680941 15680943 0.077506
"16442" "ENST00000649191.2" "17" 15677670 15682874 "-" 16442 "uORF" 15682872 15682874 1.11064433333333 15677670 15677672 1.14920233333333
"16443" "ENST00000649191.2" "17" 15677608 15680897 "-" 16443 "uORF" 15680895 15680897 0.625202888888889 15677608 15677610 0.512407333333333
"16444" "ENST00000649191.2" "17" 15677608 15677715 "-" 16444 "uORF" 15677713 15677715 0.901607333333333 15677608 15677610 0.512407333333333
"16445" "ENST00000649191.2" "17" 15677608 15677694 "-" 16445 "uORF" 15677692 15677694 0.693175111111111 15677608 15677610 0.512407333333333
"16446" "ENST00000649191.2" "17" 15677670 15677681 "-" 16446 "uORF" 15677679 15677681 1.26830833333333 15677670 15677672 1.14920233333333
"16447" "ENST00000649191.2" "17" 15677592 15677654 "-" 16447 "uORF" 15677652 15677654 0.459291888888889 15677592 15677594 0.438656444444444
"16448" "ENST00000649191.2" "17" 15677243 15677608 "-" 16448 "uORF" 15677606 15677608 0.737231 15677243 15677245 0.307495666666667
"16449" "ENST00000649191.2" "17" 15651675 15677212 "-" 16449 "uORF" 15677210 15677212 0.142750222222222 15651675 15651677 1.17172211111111
"16450" "ENST00000649191.2" "17" 15651896 15651910 "-" 16450 "uORF" 15651908 15651910 0.256014444444444 15651896 15651898 1.09861677777778
"16451" "ENST00000649191.2" "17" 15651675 15651899 "-" 16451 "uORF" 15651897 15651899 0.82897888888889 15651675 15651677 1.17172211111111
"16452" "ENST00000649191.2" "17" 15651675 15651761 "-" 16452 "uORF" 15651759 15651761 0.666559666666667 15651675 15651677 1.17172211111111
"16455" "ENST00000649528.3" "3" 71581584 71581616 "-" 16455 "uORF" 71581614 71581616 2.21965744444444 71581584 71581586 2.39598711111111
"16456" "ENST00000649528.3" "3" 71493458 71493502 "-" 16456 "uORF" 71493500 71493502 1.96392577777778 71493458 71493460 2.00940722222222
"16457" "ENST00000649528.3" "3" 71493444 71493461 "-" 16457 "uORF" 71493459 71493461 1.938366 71493444 71493446 2.06817266666667
"16458" "ENST00000649528.3" "3" 71359192 71493453 "-" 16458 "uORF" 71493451 71493453 1.65405811111111 71359192 71359194 1.93429133333333
"16459" "ENST00000649528.3" "3" 71359192 71493444 "-" 16459 "uORF" 71493442 71493444 2.06636633333333 71359192 71359194 1.93429133333333
"16460" "ENST00000649528.3" "3" 71359192 71359212 "-" 16460 "uORF" 71359210 71359212 1.84448711111111 71359192 71359194 1.93429133333333
"16461" "ENST00000649528.3" "3" 71299856 71359208 "-" 16461 "uORF" 71359206 71359208 1.56837422222222 71299856 71299858 2.14540522222222
"16462" "ENST00000649528.3" "3" 71299856 71359178 "-" 16462 "uORF" 71359176 71359178 2.01665144444445 71299856 71299858 2.14540522222222
"16463" "ENST00000649637.2" "12" 49094714 49094731 "-" 16463 "uORF" 49094729 49094731 1.882548 49094714 49094716 1.88396711111111
"16464" "ENST00000649637.2" "12" 49094714 49094728 "-" 16464 "uORF" 49094726 49094728 1.73777477777778 49094714 49094716 1.88396711111111
"16465" "ENST00000649637.2" "12" 49094568 49094579 "-" 16465 "uORF" 49094577 49094579 2.03097666666667 49094568 49094570 1.85084722222222
"16468" "ENST00000649815.2" "14" 104795515 104795553 "-" 16468 "uORF" 104795551 104795553 1.03095922222222 104795515 104795517 1.06713177777778
"16469" "ENST00000649815.2" "14" 104793203 104793262 "-" 16469 "uORF" 104793260 104793262 -0.0999595555555557 104793203 104793205 0.343831111111111
"16470" "ENST00000649815.2" "14" 104793203 104793247 "-" 16470 "uORF" 104793245 104793247 0.124485888888889 104793203 104793205 0.343831111111111
"16472" "ENST00000650044.2" "19" 1237757 1237780 "-" 16472 "uORF" 1237778 1237780 2.25776777777778 1237757 1237759 2.17273188888889
"16483" "ENST00000650372.1" "2" 169031280 169031321 "-" 16483 "uORF" 169031319 169031321 0.917546111111111 169031280 169031282 0.645634444444445
"16484" "ENST00000650372.1" "2" 169031280 169031318 "-" 16484 "uORF" 169031316 169031318 1.39610044444445 169031280 169031282 0.645634444444445
"16486" "ENST00000650454.1" "6" 53545032 53545067 "-" 16486 "uORF" 53545065 53545067 2.41454066666667 53545032 53545034 2.58677344444444
"16499" "ENST00000650645.1" "14" 91244376 91244387 "-" 16499 "uORF" 91244385 91244387 0.547029777777778 91244376 91244378 0.533481444444444
"16500" "ENST00000650645.1" "14" 91244345 91244359 "-" 16500 "uORF" 91244357 91244359 0.720406333333333 91244345 91244347 0.533162
"16501" "ENST00000650645.1" "14" 91244298 91244324 "-" 16501 "uORF" 91244322 91244324 0.345777555555556 91244298 91244300 0.145242222222222
"16502" "ENST00000650645.1" "14" 91235142 91235159 "-" 16502 "uORF" 91235157 91235159 1.13265822222222 91235142 91235144 0.0338903333333334
"16503" "ENST00000650645.1" "14" 91235077 91235115 "-" 16503 "uORF" 91235113 91235115 1.358057 91235077 91235079 1.09342222222222
"16504" "ENST00000650711.1" "17" 30221967 30221990 "-" 16504 "uORF" 30221988 30221990 1.71079655555556 30221967 30221969 1.23473211111111
"16505" "ENST00000650831.1" "X" 14869017 14873066 "-" 16505 "uORF" 14873064 14873066 1.77177411111111 14869017 14869019 0.597030333333333
"16506" "ENST00000650831.1" "X" 14868941 14873035 "-" 16506 "uORF" 14873033 14873035 0.325205666666667 14868941 14868943 0.210066777777778
"16507" "ENST00000650831.1" "X" 14872987 14873004 "-" 16507 "uORF" 14873002 14873004 0.351238 14872987 14872989 1.050495
"16508" "ENST00000650831.1" "X" 14868941 14868991 "-" 16508 "uORF" 14868989 14868991 0.305751333333333 14868941 14868943 0.210066777777778
"16509" "ENST00000650831.1" "X" 14865538 14868969 "-" 16509 "uORF" 14868967 14868969 0.377865 14865538 14865540 0.633068888888889
"16515" "ENST00000650999.1" "2" 230911077 230925210 "-" 16515 "uORF" 230925208 230925210 1.21058722222222 230911077 230911079 0.182090333333333
"16516" "ENST00000650999.1" "2" 230911045 230911086 "-" 16516 "uORF" 230911084 230911086 -0.182087222222222 230911045 230911047 -0.0189235555555557
"16517" "ENST00000650999.1" "2" 230911045 230911080 "-" 16517 "uORF" 230911078 230911080 0.160517888888889 230911045 230911047 -0.0189235555555557
"16518" "ENST00000650999.1" "2" 230911045 230911065 "-" 16518 "uORF" 230911063 230911065 0.175967666666667 230911045 230911047 -0.0189235555555557
"16519" "ENST00000651039.2" "6" 37257842 37257865 "-" 16519 "uORF" 37257863 37257865 1.64226466666667 37257842 37257844 2.076209
"16520" "ENST00000651039.2" "6" 37257665 37257775 "-" 16520 "uORF" 37257773 37257775 2.18740255555555 37257665 37257667 0.88008711111111
"16524" "ENST00000651242.2" "2" 26346630 26346734 "-" 16524 "uORF" 26346732 26346734 0.616317111111111 26346630 26346632 0.763667888888889
"16525" "ENST00000651242.2" "2" 26346630 26346665 "-" 16525 "uORF" 26346663 26346665 0.693292444444444 26346630 26346632 0.763667888888889
"16526" "ENST00000651242.2" "2" 26346635 26346661 "-" 16526 "uORF" 26346659 26346661 0.82901511111111 26346635 26346637 1.11466166666667
"16527" "ENST00000651242.2" "2" 26346241 26346633 "-" 16527 "uORF" 26346631 26346633 0.802593222222222 26346241 26346243 2.57203844444445
"16528" "ENST00000651242.2" "2" 26346241 26346537 "-" 16528 "uORF" 26346535 26346537 0.489521777777778 26346241 26346243 2.57203844444445
"16529" "ENST00000651242.2" "2" 26346241 26346465 "-" 16529 "uORF" 26346463 26346465 1.23004177777778 26346241 26346243 2.57203844444445
"16538" "ENST00000651391.1" "5" 35938542 35938604 "-" 16538 "uORF" 35938602 35938604 -0.146800555555555 35938542 35938544 1.43695755555555
"16539" "ENST00000651461.1" "1" 108661004 108661024 "-" 16539 "uORF" 108661022 108661024 0.213239888888889 108661004 108661006 0.523947222222222
"16540" "ENST00000651461.1" "1" 108659948 108661007 "-" 16540 "uORF" 108661005 108661007 0.483888888888889 108659948 108659950 0.819759999999999
"16541" "ENST00000651461.1" "1" 108659948 108661004 "-" 16541 "uORF" 108661002 108661004 0.367181333333333 108659948 108659950 0.819759999999999
"16542" "ENST00000651487.1" "12" 12696093 12696125 "-" 16542 "uORF" 12696123 12696125 0.840440777777779 12696093 12696095 0.729438333333333
"16543" "ENST00000651487.1" "12" 12684494 12696096 "-" 16543 "uORF" 12696094 12696096 0.645682444444444 12684494 12684496 1.385595
"16544" "ENST00000651487.1" "12" 12662451 12695506 "-" 16544 "uORF" 12695504 12695506 0.202027333333333 12662451 12662453 1.89309588888889
"16545" "ENST00000651487.1" "12" 12662451 12684468 "-" 16545 "uORF" 12684466 12684468 1.89728433333333 12662451 12662453 1.89309588888889
"16546" "ENST00000651487.1" "12" 12684384 12684464 "-" 16546 "uORF" 12684462 12684464 1.53387977777778 12684384 12684386 1.490647
"16547" "ENST00000651487.1" "12" 12684398 12684436 "-" 16547 "uORF" 12684434 12684436 1.89664722222222 12684398 12684400 1.91255222222222
"16548" "ENST00000651487.1" "12" 12684384 12684416 "-" 16548 "uORF" 12684414 12684416 1.10125766666667 12684384 12684386 1.490647
"16549" "ENST00000651487.1" "12" 12662465 12684356 "-" 16549 "uORF" 12684354 12684356 1.97124288888889 12662465 12662467 1.66064666666667
"16550" "ENST00000651503.2" "3" 169663629 169663706 "-" 16550 "uORF" 169663704 169663706 2.258518 169663629 169663631 2.17485311111111
"16551" "ENST00000651503.2" "3" 169663629 169663682 "-" 16551 "uORF" 169663680 169663682 2.32102555555556 169663629 169663631 2.17485311111111
"16552" "ENST00000651503.2" "3" 169663643 169663657 "-" 16552 "uORF" 169663655 169663657 2.27229688888889 169663643 169663645 2.24903988888889
"16553" "ENST00000651514.1" "7" 99784123 99784158 "-" 16553 "uORF" 99784156 99784158 -0.179337777777778 99784123 99784125 0.264237888888889
"16555" "ENST00000651546.1" "19" 48249616 48249753 "-" 16555 "uORF" 48249751 48249753 0.773031222222223 48249616 48249618 0.554276333333333
"16556" "ENST00000651546.1" "19" 48249548 48249577 "-" 16556 "uORF" 48249575 48249577 0.454639888888889 48249548 48249550 0.396713222222222
"16557" "ENST00000651546.1" "19" 48249548 48249574 "-" 16557 "uORF" 48249572 48249574 0.452266111111111 48249548 48249550 0.396713222222222
"16558" "ENST00000651546.1" "19" 48241045 48249524 "-" 16558 "uORF" 48249522 48249524 0.343578666666667 48241045 48241047 0.118059111111111
"16574" "ENST00000651600.1" "X" 154490441 154490449 "-" 16574 "uORF" 154490447 154490449 0.981418999999999 154490441 154490443 0.853661222222222
"16575" "ENST00000651600.1" "X" 154488985 154489035 "-" 16575 "uORF" 154489033 154489035 1.33850511111111 154488985 154488987 0.541716888888889
"16576" "ENST00000651600.1" "X" 154488985 154488996 "-" 16576 "uORF" 154488994 154488996 0.331486111111111 154488985 154488987 0.541716888888889
"16580" "ENST00000651870.1" "18" 5293262 5295681 "-" 16580 "uORF" 5295679 5295681 1.30125211111111 5293262 5293264 1.416236
"16581" "ENST00000651870.1" "18" 5293262 5293998 "-" 16581 "uORF" 5293996 5293998 0.739579555555557 5293262 5293264 1.416236
"16582" "ENST00000651870.1" "18" 5293291 5293985 "-" 16582 "uORF" 5293983 5293985 1.42163233333333 5293291 5293293 1.92159766666667
"16583" "ENST00000651890.2" "1" 219612515 219612547 "-" 16583 "uORF" 219612545 219612547 0.865553444444444 219612515 219612517 0.665342444444445
"16584" "ENST00000651890.2" "1" 219612523 219612540 "-" 16584 "uORF" 219612538 219612540 0.878644333333333 219612523 219612525 0.777249888888889
"16585" "ENST00000651890.2" "1" 219612515 219612526 "-" 16585 "uORF" 219612524 219612526 0.787629888888889 219612515 219612517 0.665342444444445
"16586" "ENST00000651890.2" "1" 219612364 219612495 "-" 16586 "uORF" 219612493 219612495 0.622818444444445 219612364 219612366 0.962561666666667
"16587" "ENST00000651890.2" "1" 219612399 219612419 "-" 16587 "uORF" 219612417 219612419 0.969597333333333 219612399 219612401 0.989460222222223
"16588" "ENST00000651890.2" "1" 219612383 219612391 "-" 16588 "uORF" 219612389 219612391 0.98133988888889 219612383 219612385 1.04803833333333
"16589" "ENST00000651890.2" "1" 219612353 219612376 "-" 16589 "uORF" 219612374 219612376 0.991247222222223 219612353 219612355 0.949812444444446
"16590" "ENST00000651890.2" "1" 219612287 219612295 "-" 16590 "uORF" 219612293 219612295 0.864718888888889 219612287 219612289 0.840256666666667
"16591" "ENST00000651890.2" "1" 219612195 219612209 "-" 16591 "uORF" 219612207 219612209 0.897756666666667 219612195 219612197 0.828966222222222
"16595" "ENST00000651974.1" "17" 45051387 45051395 "-" 16595 "uORF" 45051393 45051395 0.708069111111111 45051387 45051389 0.874552999999999
"16603" "ENST00000652001.1" "X" 2490756 2500925 "-" 16603 "uORF" 2500923 2500925 1.97104022222222 2490756 2490758 0.769007333333333
"16617" "ENST00000652185.1" "19" 52729931 52729984 "-" 16617 "uORF" 52729982 52729984 0.274834111111111 52729931 52729933 0.356047666666667
"16618" "ENST00000652185.1" "19" 52729931 52729948 "-" 16618 "uORF" 52729946 52729948 0.149776333333333 52729931 52729933 0.356047666666667
"16619" "ENST00000652185.1" "19" 52728811 52729908 "-" 16619 "uORF" 52729906 52729908 0.331015111111111 52728811 52728813 0.366567777777778
"16620" "ENST00000652185.1" "19" 52728786 52728818 "-" 16620 "uORF" 52728816 52728818 0.280669222222222 52728786 52728788 0.398918
"16621" "ENST00000652185.1" "19" 52728773 52728811 "-" 16621 "uORF" 52728809 52728811 0.393764555555555 52728773 52728775 0.572125777777778
"16624" "ENST00000652263.1" "19" 50548848 50567977 "-" 16624 "uORF" 50567975 50567977 2.14224477777778 50548848 50548850 2.02757411111111
"16625" "ENST00000652304.1" "12" 56454628 56454657 "-" 16625 "uORF" 56454655 56454657 1.38616477777778 56454628 56454630 1.06459988888889
"16636" "ENST00000652361.2" "5" 75048024 75052187 "-" 16636 "uORF" 75052185 75052187 0.309442222222222 75048024 75048026 0.132390111111111
"16637" "ENST00000652361.2" "5" 75047983 75052170 "-" 16637 "uORF" 75052168 75052170 -0.370274333333333 75047983 75047985 0.0597896666666668
"16638" "ENST00000652361.2" "5" 75048024 75048032 "-" 16638 "uORF" 75048030 75048032 -0.099771 75048024 75048026 0.132390111111111
"16640" "ENST00000652607.2" "22" 32204962 32205048 "-" 16640 "uORF" 32205046 32205048 0.362598666666667 32204962 32204964 0.426976888888889
"16641" "ENST00000652607.2" "22" 32204962 32204994 "-" 16641 "uORF" 32204992 32204994 0.488972888888889 32204962 32204964 0.426976888888889
"16642" "ENST00000652607.2" "22" 32204962 32204988 "-" 16642 "uORF" 32204986 32204988 0.472956777777778 32204962 32204964 0.426976888888889
"16643" "ENST00000652607.2" "22" 32204865 32204957 "-" 16643 "uORF" 32204955 32204957 0.435845555555556 32204865 32204867 0.366701666666667
"16644" "ENST00000652607.2" "22" 32202511 32204714 "-" 16644 "uORF" 32204712 32204714 0.372024444444445 32202511 32202513 0.393715666666666
"16645" "ENST00000652607.2" "22" 32202479 32202526 "-" 16645 "uORF" 32202524 32202526 0.336559222222222 32202479 32202481 0.328818
"16646" "ENST00000652607.2" "22" 32202479 32202499 "-" 16646 "uORF" 32202497 32202499 0.350563888888889 32202479 32202481 0.328818
"16647" "ENST00000652641.2" "21" 26573014 26573067 "-" 16647 "uORF" 26573065 26573067 1.77526377777778 26573014 26573016 1.10527411111111
"16648" "ENST00000652648.1" "1" 88983995 88988350 "-" 16648 "uORF" 88988348 88988350 2.33663033333334 88983995 88983997 0.358440555555555
"16649" "ENST00000652648.1" "1" 88983961 88984002 "-" 16649 "uORF" 88984000 88984002 0.628918333333333 88983961 88983963 0.365736222222222
"16650" "ENST00000652664.2" "5" 160370588 160370626 "-" 16650 "uORF" 160370624 160370626 2.94427655555556 160370588 160370590 1.21784977777778
"16662" "ENST00000663595.2" "11" 73981512 73981622 "-" 16662 "uORF" 73981620 73981622 2.162597 73981512 73981514 2.08668533333333
"16663" "ENST00000663595.2" "11" 73981512 73981586 "-" 16663 "uORF" 73981584 73981586 2.25588877777778 73981512 73981514 2.08668533333333
"16664" "ENST00000663595.2" "11" 73981512 73981562 "-" 16664 "uORF" 73981560 73981562 1.92763888888889 73981512 73981514 2.08668533333333
"16680" "ENST00000671377.2" "16" 87492665 87492703 "-" 16680 "uORF" 87492701 87492703 0.975961222222222 87492665 87492667 1.00980644444445
"16681" "ENST00000671377.2" "16" 87492528 87492641 "-" 16681 "uORF" 87492639 87492641 0.978449777777778 87492528 87492530 1.02018188888889
"16682" "ENST00000671986.3" "7" 77032343 77032357 "-" 16682 "uORF" 77032355 77032357 0.0971780000000001 77032343 77032345 0.228586222222222
"16683" "ENST00000671986.3" "7" 77032266 77032340 "-" 16683 "uORF" 77032338 77032340 0.139435666666667 77032266 77032268 0.161178555555556
"16684" "ENST00000671986.3" "7" 77030776 77032303 "-" 16684 "uORF" 77032301 77032303 0.188716222222222 77030776 77030778 0.0534395555555554
"16685" "ENST00000671986.3" "7" 77030963 77032259 "-" 16685 "uORF" 77032257 77032259 0.0132854444444445 77030963 77030965 0.334649555555556
"16686" "ENST00000671986.3" "7" 77030963 77031004 "-" 16686 "uORF" 77031002 77031004 0.378222333333333 77030963 77030965 0.334649555555556
"16687" "ENST00000671986.3" "7" 77030907 77030921 "-" 16687 "uORF" 77030919 77030921 0.295594111111111 77030907 77030909 0.209371666666667
"16688" "ENST00000671986.3" "7" 77030776 77030904 "-" 16688 "uORF" 77030902 77030904 0.298572222222222 77030776 77030778 0.0534395555555554
"16689" "ENST00000671986.3" "7" 77030769 77030813 "-" 16689 "uORF" 77030811 77030813 0.435948777777778 77030769 77030771 0.425168111111111
"16690" "ENST00000671986.3" "7" 77030693 77030779 "-" 16690 "uORF" 77030777 77030779 -0.0255877777777779 77030693 77030695 0.159991333333333
"16691" "ENST00000671986.3" "7" 77030581 77030772 "-" 16691 "uORF" 77030770 77030772 0.423780666666667 77030581 77030583 0.407644777777778
"16692" "ENST00000672264.2" "14" 56810160 56810171 "-" 16692 "uORF" 56810169 56810171 1.80578266666667 56810160 56810162 1.89165144444444
"16699" "ENST00000672756.2" "2" 100129284 100129292 "-" 16699 "uORF" 100129290 100129292 1.00004722222222 100129284 100129286 0.512446222222223
"16700" "ENST00000672824.1" "1" 158128209 158128250 "-" 16700 "uORF" 158128248 158128250 0.302350444444445 158128209 158128211 0.099668111111111
