"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_end" "one_two_three" "phylop2" "start"
"18447" "ENST00000354868.10" "chr5" 69372053 69372058 "+" 18447 "start-stop" 69372055 3 0.333333333333333 "ATG"
"18448" "ENST00000354911.9" "chr10" 28533129 28533134 "+" 18448 "start-stop" 28533131 3 2.16666666666667 "ATG"
"18451" "ENST00000355819.6" "chr12" 10030850 10030855 "+" 18451 "start-stop" 10030852 3 0.333333333333333 "ATG"
"18453" "ENST00000355898.6" "chr19" 32347327 32347332 "+" 18453 "start-stop" 32347329 3 2.5 "ATG"
"18455" "ENST00000356261.4" "chr1" 75134594 75134599 "+" 18455 "start-stop" 75134596 3 5.66666666666667 "ATG"
"18457" "ENST00000356401.9" "chr3" 48922762 48922767 "+" 18457 "start-stop" 48922764 3 0.166666666666667 "ATG"
"18458" "ENST00000356458.8" "chr2" 54724714 54724719 "+" 18458 "start-stop" 54724716 3 0 "ATG"
"18461" "ENST00000356698.9" "chr6" 127119060 127119065 "+" 18461 "start-stop" 127119062 3 1.66666666666667 "ATG"
"18462" "ENST00000356818.7" "chr9" 135484450 135484455 "+" 18462 "start-stop" 135484452 3 3.33333333333333 "ATG"
"18463" "ENST00000356986.8" "chr12" 8989614 8989619 "+" 18463 "start-stop" 8989616 3 0.333333333333333 "ATG"
"18464" "ENST00000357175.6" "chrX" 106171132 106171137 "+" 18464 "start-stop" 106171134 3 -1.33333333333333 "ATG"
"18465" "ENST00000357175.6" "chrX" 106204027 106204032 "+" 18465 "start-stop" 106204029 3 -0.5 "ATG"
"18469" "ENST00000357726.5" "chr1" 12773963 12773968 "+" 18469 "start-stop" 12773965 3 0.666666666666667 "ATG"
"18470" "ENST00000357726.5" "chr1" 12774487 12774492 "+" 18470 "start-stop" 12774489 3 -0.333333333333333 "ATG"
"18471" "ENST00000357726.5" "chr1" 12774821 12774826 "+" 18471 "start-stop" 12774823 3 -0.833333333333333 "ATG"
"18473" "ENST00000358015.8" "chr9" 107283489 107283494 "+" 18473 "start-stop" 107283491 3 2.5 "ATG"
"18474" "ENST00000358431.8" "chr22" 25025724 25025729 "+" 18474 "start-stop" 25025726 3 -0.833333333333333 "ATG"
"18475" "ENST00000358704.4" "chr1" 244051379 244051384 "+" 18475 "start-stop" 244051381 3 3.66666666666667 "ATG"
"18476" "ENST00000358821.8" "chr18" 74534502 74534507 "+" 18476 "start-stop" 74534504 3 0.166666666666667 "ATG"
"18477" "ENST00000358823.7" "chr1" 200739783 200739788 "+" 18477 "start-stop" 200739785 3 3.66666666666667 "ATG"
"18479" "ENST00000359240.7" "chr4" 174936936 174936941 "+" 18479 "start-stop" 174936938 3 0 "ATG"
"18480" "ENST00000359481.9" "chr2" 87748091 87748096 "+" 18480 "start-stop" 87748093 3 0.5 "ATG"
"18481" "ENST00000359653.4" "chr10" 124942418 124942423 "+" 18481 "start-stop" 124942420 3 0.5 "ATG"
"18483" "ENST00000359904.8" "chr17" 68248216 68248221 "+" 18483 "start-stop" 68248218 3 0 "ATG"
"18484" "ENST00000360090.4" "chr1" 152812337 152812342 "+" 18484 "start-stop" 152812339 3 0.166666666666667 "ATG"
"18488" "ENST00000360311.5" "chr3" 31988797 31988802 "+" 18488 "start-stop" 31988799 3 -0.833333333333333 "ATG"
"18490" "ENST00000360564.5" "chr12" 131828484 131828489 "+" 18490 "start-stop" 131828486 3 -1 "ATG"
"18493" "ENST00000360845.3" "chrX" 54530381 54530386 "+" 18493 "start-stop" 54530383 3 0.833333333333333 "ATG"
"18495" "ENST00000361283.4" "chr13" 114321178 114321183 "+" 18495 "start-stop" 114321180 3 3.33333333333333 "ATG"
"18498" "ENST00000361627.8" "chr15" 32615917 32615922 "+" 18498 "start-stop" 32615919 3 1.5 "ATG"
"18499" "ENST00000361627.8" "chr15" 32616027 32616032 "+" 18499 "start-stop" 32616029 3 -0.666666666666667 "ATG"
"18501" "ENST00000361733.8" "chr17" 63622547 63622552 "+" 18501 "start-stop" 63622549 3 2 "ATG"
"18502" "ENST00000362003.10" "chr4" 730638 730643 "+" 18502 "start-stop" 730640 3 1.66666666666667 "ATG"
"18503" "ENST00000362042.8" "chr17" 48050780 48050785 "+" 18503 "start-stop" 48050782 3 1.16666666666667 "ATG"
"18505" "ENST00000366480.5" "chr1" 247965243 247965248 "+" 18505 "start-stop" 247965245 3 -0.833333333333333 "ATG"
"18506" "ENST00000366480.5" "chr1" 247965262 247965267 "+" 18506 "start-stop" 247965264 3 -1.16666666666667 "ATG"
"18507" "ENST00000366513.9" "chr1" 246591528 246591533 "+" 18507 "start-stop" 246591530 3 0.166666666666667 "ATG"
"18508" "ENST00000366548.8" "chr1" 241848954 241848959 "+" 18508 "start-stop" 241848956 3 -1 "ATG"
"18511" "ENST00000366783.8" "chr1" 226875400 226875405 "+" 18511 "start-stop" 226875402 3 0.166666666666667 "ATG"
"18516" "ENST00000367097.8" "chr6" 158312822 158312827 "+" 18516 "start-stop" 158312824 3 0.333333333333333 "ATG"
"18519" "ENST00000367204.6" "chr1" 204073607 204073612 "+" 18519 "start-stop" 204073609 3 1.66666666666667 "ATG"
"18520" "ENST00000367210.3" "chr1" 203801713 203801718 "+" 18520 "start-stop" 203801715 3 2.16666666666667 "ATG"
"18521" "ENST00000367210.3" "chr1" 203802887 203802892 "+" 18521 "start-stop" 203802889 3 3.66666666666667 "ATG"
"18526" "ENST00000367460.4" "chr1" 192158600 192158605 "+" 18526 "start-stop" 192158602 3 0.666666666666667 "ATG"
"18529" "ENST00000367727.9" "chr1" 172420688 172420693 "+" 18529 "start-stop" 172420690 3 0.833333333333333 "ATG"
"18531" "ENST00000368011.9" "chr1" 161098480 161098485 "+" 18531 "start-stop" 161098482 3 -0.333333333333333 "ATG"
"18534" "ENST00000368285.8" "chr1" 156153758 156153763 "+" 18534 "start-stop" 156153760 3 1.33333333333333 "ATG"
"18535" "ENST00000368352.10" "chr1" 155321717 155321722 "+" 18535 "start-stop" 155321719 3 1.5 "ATG"
"18537" "ENST00000368656.7" "chr6" 112097054 112097059 "+" 18537 "start-stop" 112097056 3 3.66666666666667 "ATG"
"18538" "ENST00000368784.2" "chr1" 152663419 152663424 "+" 18538 "start-stop" 152663421 3 0.166666666666667 "ATG"
"18541" "ENST00000368986.9" "chr6" 108166332 108166337 "+" 18541 "start-stop" 108166334 3 -0.166666666666667 "ATG"
"18542" "ENST00000369046.8" "chr6" 106629604 106629609 "+" 18542 "start-stop" 106629606 3 1.5 "ATG"
"18543" "ENST00000369064.8" "chr1" 150487427 150487432 "+" 18543 "start-stop" 150487429 3 0.333333333333333 "ATG"
"18545" "ENST00000369230.4" "chr10" 116427989 116427994 "+" 18545 "start-stop" 116427991 3 0.166666666666667 "ATG"
"18547" "ENST00000369452.9" "chr10" 110964212 110964217 "+" 18547 "start-stop" 110964214 3 5 "ATG"
"18548" "ENST00000369452.9" "chr10" 110964330 110964335 "+" 18548 "start-stop" 110964332 3 8 "ATG"
"18549" "ENST00000369498.8" "chrX" 155026867 155026872 "+" 18549 "start-stop" 155026869 3 0.833333333333333 "ATG"
"18550" "ENST00000369522.8" "chr1" 114854965 114854970 "+" 18550 "start-stop" 114854967 3 0.333333333333333 "ATG"
"18553" "ENST00000370017.9" "chr1" 108712911 108712916 "+" 18553 "start-stop" 108712913 3 0.166666666666667 "ATG"
"18554" "ENST00000370068.6" "chr1" 107148517 107148522 "+" 18554 "start-stop" 107148519 3 0.5 "ATG"
"18558" "ENST00000371145.8" "chrX" 123961742 123961747 "+" 18558 "start-stop" 123961744 3 3 "ATG"
"18559" "ENST00000371418.9" "chr10" 93758063 93758068 "+" 18559 "start-stop" 93758065 3 1.66666666666667 "ATG"
"18563" "ENST00000371975.9" "chr1" 46248297 46248302 "+" 18563 "start-stop" 46248299 3 0 "ATG"
"18564" "ENST00000372088.8" "chr10" 84328705 84328710 "+" 18564 "start-stop" 84328707 3 1.5 "ATG"
"18565" "ENST00000372435.10" "chrX" 107628511 107628516 "+" 18565 "start-stop" 107628513 3 2.33333333333333 "ATG"
"18566" "ENST00000372582.6" "chrX" 104566313 104566318 "+" 18566 "start-stop" 104566315 3 1 "ATG"
"18568" "ENST00000372706.6" "chr1" 40477890 40479036 "+" 18568 "start-stop" 40477892 3 -0.333333333333333 "ATG"
"18569" "ENST00000372766.4" "chr1" 40247964 40247969 "+" 18569 "start-stop" 40247966 3 3 "ATG"
"18571" "ENST00000373040.4" "chrX" 96884033 96884038 "+" 18571 "start-stop" 96884035 3 -0.833333333333333 "ATG"
"18575" "ENST00000373409.8" "chr2" 233718767 233718772 "+" 18575 "start-stop" 233718769 3 -1.66666666666667 "ATG"
"18577" "ENST00000373461.9" "chr20" 37903314 37903319 "+" 18577 "start-stop" 37903316 3 3.33333333333333 "ATG"
"18578" "ENST00000373464.5" "chr9" 126805109 126805114 "+" 18578 "start-stop" 126805111 3 1.33333333333333 "ATG"
"18579" "ENST00000373464.5" "chr9" 126808799 126808804 "+" 18579 "start-stop" 126808801 3 0.666666666666667 "ATG"
"18580" "ENST00000373615.9" "chr9" 124012135 124012140 "+" 18580 "start-stop" 124012137 3 1.83333333333333 "ATG"
"18581" "ENST00000373644.5" "chr10" 68560726 68560731 "+" 18581 "start-stop" 68560728 3 0 "ATG"
"18583" "ENST00000373816.6" "chr1" 28683604 28683609 "+" 18583 "start-stop" 28683606 3 5 "ATG"
"18584" "ENST00000374332.9" "chr1" 25617438 25617443 "+" 18584 "start-stop" 25617440 3 0.333333333333333 "ATG"
"18585" "ENST00000374448.9" "chr9" 110668834 110668839 "+" 18585 "start-stop" 110668836 3 5.33333333333333 "ATG"
"18587" "ENST00000374677.8" "chr6" 33201109 33201114 "+" 18587 "start-stop" 33201111 3 0.166666666666667 "ATG"
"18590" "ENST00000375437.7" "chr2" 165239527 165239532 "+" 18590 "start-stop" 165239529 3 1 "ATG"
"18591" "ENST00000375454.8" "chr20" 33217353 33217358 "+" 18591 "start-stop" 33217355 3 0.833333333333333 "ATG"
"18593" "ENST00000375887.9" "chr13" 108269792 108269797 "+" 18593 "start-stop" 108269794 3 0.166666666666667 "ATG"
"18596" "ENST00000376351.4" "chr10" 25175137 25175142 "+" 18596 "start-stop" 25175139 3 1 "ATG"
"18598" "ENST00000376652.9" "chr20" 25206531 25206536 "+" 18598 "start-stop" 25206533 3 -1.33333333333333 "ATG"
"18599" "ENST00000376694.9" "chr6" 30163602 30163607 "+" 18599 "start-stop" 30163604 3 -0.833333333333333 "ATG"
"18600" "ENST00000376730.5" "chr9" 76500965 76500970 "+" 18600 "start-stop" 76500967 3 -0.5 "ATG"
"18601" "ENST00000376730.5" "chr9" 76500984 76500989 "+" 18601 "start-stop" 76500986 3 -0.333333333333333 "ATG"
"18602" "ENST00000376896.8" "chr9" 74497430 74497435 "+" 18602 "start-stop" 74497432 3 4.66666666666667 "ATG"
"18603" "ENST00000376940.4" "chrX" 48007445 48007450 "+" 18603 "start-stop" 48007447 3 -0.166666666666667 "ATG"
"18605" "ENST00000377133.6" "chr6" 29461511 29461516 "+" 18605 "start-stop" 29461513 3 -0.333333333333333 "ATG"
"18610" "ENST00000377918.8" "chr13" 57632075 57632080 "+" 18610 "start-stop" 57632077 3 0.5 "ATG"
"18613" "ENST00000378473.9" "chr20" 9096323 9096328 "+" 18613 "start-stop" 9096325 3 0.666666666666667 "ATG"
"18614" "ENST00000378785.7" "chr1" 1449899 1449904 "+" 18614 "start-stop" 1449901 3 -0.166666666666667 "ATG"
"18615" "ENST00000379672.10" "chr17" 12789765 12789770 "+" 18615 "start-stop" 12789767 3 3 "ATG"
"18618" "ENST00000380289.3" "chrX" 16123750 16123755 "+" 18618 "start-stop" 16123752 3 -0.166666666666667 "ATG"
"18619" "ENST00000380548.9" "chr9" 18474161 18474166 "+" 18619 "start-stop" 18474163 3 3.16666666666667 "ATG"
"18621" "ENST00000380729.8" "chr5" 69560374 69560379 "+" 18621 "start-stop" 69560376 3 -0.333333333333333 "ATG"
"18624" "ENST00000381032.6" "chrX" 8464850 8464855 "+" 18624 "start-stop" 8464852 3 -0.333333333333333 "ATG"
"18626" "ENST00000381545.8" "chr12" 20813637 20815677 "+" 18626 "start-stop" 20813639 3 -0.5 "ATG"
"18627" "ENST00000381652.4" "chr9" 4985468 4985473 "+" 18627 "start-stop" 4985470 3 2.33333333333333 "ATG"
"18628" "ENST00000381652.4" "chr9" 4985967 4985972 "+" 18628 "start-stop" 4985969 3 3.33333333333333 "ATG"
"18629" "ENST00000381657.8" "chrX" 281410 281415 "+" 18629 "start-stop" 281412 3 -0.833333333333333 "ATG"
"18630" "ENST00000381657.8" "chrX" 281457 281462 "+" 18630 "start-stop" 281459 3 0 "ATG"
"18635" "ENST00000382392.5" "chrY" 24618025 24618030 "+" 18635 "start-stop" 24618027 3 0 "ATG"
"18636" "ENST00000382545.5" "chr12" 4910036 4910041 "+" 18636 "start-stop" 4910038 3 1.83333333333333 "ATG"
"18638" "ENST00000383829.7" "chr3" 9734131 9734136 "+" 18638 "start-stop" 9734133 3 3 "ATG"
"18645" "ENST00000392197.7" "chr19" 35704584 35704589 "+" 18645 "start-stop" 35704586 3 -0.333333333333333 "ATG"
"18646" "ENST00000392250.7" "chr19" 32408238 32408243 "+" 18646 "start-stop" 32408240 3 0.166666666666667 "ATG"
"18650" "ENST00000393094.7" "chr11" 108009151 108009156 "+" 18650 "start-stop" 108009153 3 2.66666666666667 "ATG"
"18651" "ENST00000393486.6" "chr7" 114922280 114922285 "+" 18651 "start-stop" 114922282 3 1 "ATG"
"18654" "ENST00000393869.8" "chrX" 152735208 152735213 "+" 18654 "start-stop" 152735210 3 -1.5 "ATG"
"18656" "ENST00000394143.6" "chrX" 136305000 136305005 "+" 18656 "start-stop" 136305002 3 -1 "ATG"
"18657" "ENST00000394422.8" "chrX" 129906187 129906192 "+" 18657 "start-stop" 129906189 3 3.16666666666667 "ATG"
"18659" "ENST00000394520.7" "chr5" 141970725 141970730 "+" 18659 "start-stop" 141970727 3 -0.333333333333333 "ATG"
"18660" "ENST00000394553.6" "chr15" 84981877 84981882 "+" 18660 "start-stop" 84981879 3 0.833333333333333 "ATG"
"18661" "ENST00000394573.6" "chr15" 84884667 84884672 "+" 18661 "start-stop" 84884669 3 -0.5 "ATG"
"18666" "ENST00000396137.5" "chr5" 79236417 79236422 "+" 18666 "start-stop" 79236419 3 2.16666666666667 "ATG"
"18668" "ENST00000396403.9" "chr19" 53483774 53483779 "+" 18668 "start-stop" 53483776 3 -2.33333333333333 "ATG"
"18669" "ENST00000396408.8" "chr19" 53397967 53397972 "+" 18669 "start-stop" 53397969 3 -2.33333333333333 "ATG"
"18670" "ENST00000396628.7" "chr17" 7252317 7252322 "+" 18670 "start-stop" 7252319 3 0.5 "ATG"
"18671" "ENST00000396987.7" "chr8" 41598302 41598307 "+" 18671 "start-stop" 41598304 3 3.66666666666667 "ATG"
"18672" "ENST00000396987.7" "chr8" 41598772 41598777 "+" 18672 "start-stop" 41598774 3 0.5 "ATG"
"18674" "ENST00000397196.7" "chr12" 1629298 1629303 "+" 18674 "start-stop" 1629300 3 -1.5 "ATG"
"18677" "ENST00000398015.8" "chr3" 134795305 134795310 "+" 18677 "start-stop" 134795307 3 3 "ATG"
"18679" "ENST00000398578.3" "chr6" 65302247 65302252 "+" 18679 "start-stop" 65302249 3 1.5 "ATG"
"18680" "ENST00000398587.7" "chr5" 141421139 141421144 "+" 18680 "start-stop" 141421141 3 0 "ATG"
"18682" "ENST00000399503.4" "chr5" 56815555 56815560 "+" 18682 "start-stop" 56815557 3 1 "ATG"
"18684" "ENST00000399635.4" "chr22" 19131364 19131369 "+" 18684 "start-stop" 19131366 3 1.5 "ATG"
"18689" "ENST00000401500.7" "chr19" 36054942 36054947 "+" 18689 "start-stop" 36054944 3 0.5 "ATG"
"18692" "ENST00000402613.4" "chr7" 54542707 54542712 "+" 18692 "start-stop" 54542709 3 3.33333333333333 "ATG"
"18694" "ENST00000402988.6" "chr19" 44613577 44613582 "+" 18694 "start-stop" 44613579 3 -1 "ATG"
"18695" "ENST00000403491.8" "chr1" 61082630 61082635 "+" 18695 "start-stop" 61082632 3 6 "ATG"
"18696" "ENST00000403625.7" "chr5" 66596513 66596518 "+" 18696 "start-stop" 66596515 3 1 "ATG"
"18697" "ENST00000403687.8" "chr2" 33476677 33476682 "+" 18697 "start-stop" 33476679 3 2 "ATG"
"18699" "ENST00000404699.7" "chr22" 35066276 35066281 "+" 18699 "start-stop" 35066278 3 0.5 "ATG"
"18701" "ENST00000404743.9" "chr10" 88802809 88802814 "+" 18701 "start-stop" 88802811 3 -0.5 "ATG"
"18703" "ENST00000406438.5" "chr17" 18315293 18315298 "+" 18703 "start-stop" 18315295 3 3.33333333333333 "ATG"
"18704" "ENST00000406854.6" "chr14" 60107609 60107614 "+" 18704 "start-stop" 60107611 3 3 "ATG"
"18705" "ENST00000407071.7" "chr1" 245155377 245155382 "+" 18705 "start-stop" 245155379 3 3.33333333333333 "ATG"
"18706" "ENST00000407236.6" "chr22" 46176802 46176807 "+" 18706 "start-stop" 46176804 3 -0.166666666666667 "ATG"
"18707" "ENST00000407847.5" "chr5" 123089432 123089437 "+" 18707 "start-stop" 123089434 3 0.833333333333333 "ATG"
"18709" "ENST00000409195.6" "chr2" 166888545 166888550 "+" 18709 "start-stop" 166888547 3 0 "ATG"
"18712" "ENST00000410023.6" "chr2" 102142894 102142899 "+" 18712 "start-stop" 102142896 3 1.16666666666667 "ATG"
"18714" "ENST00000413687.3" "chr1" 200895015 200895020 "+" 18714 "start-stop" 200895017 3 0.833333333333333 "ATG"
"18716" "ENST00000415389.6" "chr3" 184097131 184097136 "+" 18716 "start-stop" 184097133 3 -0.5 "ATG"
"18717" "ENST00000415550.6" "chr1" 40509542 40509547 "+" 18717 "start-stop" 40509544 3 0.333333333333333 "ATG"
"18718" "ENST00000415550.6" "chr1" 40509586 40509591 "+" 18718 "start-stop" 40509588 3 -0.333333333333333 "ATG"
"18719" "ENST00000415822.8" "chr3" 158802058 158802063 "+" 18719 "start-stop" 158802060 3 0.833333333333333 "ATG"
"18720" "ENST00000415919.3" "chr1" 13172250 13172255 "+" 18720 "start-stop" 13172252 3 -0.666666666666667 "ATG"
"18721" "ENST00000416841.8" "chrX" 52897943 52897948 "+" 18721 "start-stop" 52897945 3 0.5 "ATG"
"18722" "ENST00000416841.8" "chrX" 52899432 52899437 "+" 18722 "start-stop" 52899434 3 -0.166666666666667 "ATG"
"18723" "ENST00000417362.7" "chr16" 19555716 19555721 "+" 18723 "start-stop" 19555718 3 1.5 "ATG"
"18724" "ENST00000417564.3" "chr21" 46459028 46459033 "+" 18724 "start-stop" 46459030 3 -0.5 "ATG"
"18725" "ENST00000418814.7" "chr6" 70413589 70413594 "+" 18725 "start-stop" 70413591 3 1.33333333333333 "ATG"
"18728" "ENST00000421030.7" "chr1" 54652866 54652871 "+" 18728 "start-stop" 54652868 3 -0.833333333333333 "ATG"
"18729" "ENST00000422728.3" "chr4" 15686517 15686522 "+" 18729 "start-stop" 15686519 3 -0.166666666666667 "ATG"
"18730" "ENST00000422728.3" "chr4" 15686592 15686597 "+" 18730 "start-stop" 15686594 3 0.333333333333333 "ATG"
"18733" "ENST00000423932.6" "chr1" 159439748 159439753 "+" 18733 "start-stop" 159439750 3 1.16666666666667 "ATG"
"18734" "ENST00000424340.7" "chr16" 22512172 22512177 "+" 18734 "start-stop" 22512174 3 0.166666666666667 "ATG"
"18735" "ENST00000424340.7" "chr16" 22512247 22512252 "+" 18735 "start-stop" 22512249 3 -0.666666666666667 "ATG"
"18738" "ENST00000425368.7" "chr6" 31946104 31946109 "+" 18738 "start-stop" 31946106 3 0 "ATG"
"18739" "ENST00000425380.7" "chr11" 125891440 125891445 "+" 18739 "start-stop" 125891442 3 0.833333333333333 "ATG"
"18740" "ENST00000426013.7" "chr15" 78872904 78872909 "+" 18740 "start-stop" 78872906 3 0.833333333333333 "ATG"
"18741" "ENST00000426540.6" "chr3" 44555383 44555388 "+" 18741 "start-stop" 44555385 3 -0.666666666666667 "ATG"
"18742" "ENST00000427686.3" "chrX" 135252709 135252714 "+" 18742 "start-stop" 135252711 3 0.166666666666667 "ATG"
"18744" "ENST00000429591.4" "chr7" 55911971 55911976 "+" 18744 "start-stop" 55911973 3 -1 "ATG"
"18746" "ENST00000429984.5" "chr10" 79838511 79838516 "+" 18746 "start-stop" 79838513 3 -0.166666666666667 "ATG"
"18747" "ENST00000429984.5" "chr10" 79840061 79840066 "+" 18747 "start-stop" 79840063 3 -0.166666666666667 "ATG"
"18748" "ENST00000429984.5" "chr10" 79840361 79840366 "+" 18748 "start-stop" 79840363 3 0 "ATG"
"18751" "ENST00000431011.3" "chr1" 152842941 152842946 "+" 18751 "start-stop" 152842943 3 0.166666666666667 "ATG"
"18752" "ENST00000431877.7" "chr2" 181891859 181891864 "+" 18752 "start-stop" 181891861 3 2 "ATG"
"18754" "ENST00000433428.7" "chr2" 230996200 230996205 "+" 18754 "start-stop" 230996202 3 2.5 "ATG"
"18756" "ENST00000435205.6" "chr4" 151566159 151566164 "+" 18756 "start-stop" 151566161 3 -0.166666666666667 "ATG"
"18760" "ENST00000437043.8" "chr5" 96879600 96879605 "+" 18760 "start-stop" 96879602 3 -0.5 "ATG"
"18761" "ENST00000438480.7" "chr4" 3249161 3249166 "+" 18761 "start-stop" 3249163 3 2.66666666666667 "ATG"
"18762" "ENST00000439858.6" "chr1" 43272219 43272224 "+" 18762 "start-stop" 43272221 3 4.33333333333333 "ATG"
"18765" "ENST00000443387.3" "chr19" 36236338 36236343 "+" 18765 "start-stop" 36236340 3 0.666666666666667 "ATG"
"18767" "ENST00000444310.5" "chr16" 4556407 4556412 "+" 18767 "start-stop" 4556409 3 -0.333333333333333 "ATG"
"18768" "ENST00000444659.6" "chr18" 34710387 34710392 "+" 18768 "start-stop" 34710389 3 2 "ATG"
"18769" "ENST00000445101.4" "chr9" 137227844 137227849 "+" 18769 "start-stop" 137227846 3 -1.83333333333333 "ATG"
"18770" "ENST00000445590.4" "chr1" 222737909 222737914 "+" 18770 "start-stop" 222737911 3 -0.166666666666667 "ATG"
"18771" "ENST00000447079.6" "chr17" 39461893 39461898 "+" 18771 "start-stop" 39461895 3 3.16666666666667 "ATG"
"18772" "ENST00000447382.6" "chr3" 190556138 190556143 "+" 18772 "start-stop" 190556140 3 -0.166666666666667 "ATG"
"18773" "ENST00000447393.6" "chr14" 105314818 105314823 "+" 18773 "start-stop" 105314820 3 0.5 "ATG"
"18774" "ENST00000448866.7" "chr7" 139829269 139829274 "+" 18774 "start-stop" 139829271 3 -1 "ATG"
"18777" "ENST00000449726.6" "chr7" 30028606 30028611 "+" 18777 "start-stop" 30028608 3 1.33333333333333 "ATG"
"18779" "ENST00000450456.3" "chr6" 142133071 142133076 "+" 18779 "start-stop" 142133073 3 0.333333333333333 "ATG"
"18781" "ENST00000451261.7" "chrX" 27677869 27677874 "+" 18781 "start-stop" 27677871 3 -0.666666666666667 "ATG"
"18785" "ENST00000452583.6" "chr3" 178536694 178536699 "+" 18785 "start-stop" 178536696 3 6 "ATG"
"18786" "ENST00000454584.7" "chr11" 22666649 22666654 "+" 18786 "start-stop" 22666651 3 1.83333333333333 "ATG"
"18787" "ENST00000456015.7" "chr8" 117135067 117135072 "+" 18787 "start-stop" 117135069 3 -0.166666666666667 "ATG"
"18788" "ENST00000456015.7" "chr8" 117135180 117135185 "+" 18788 "start-stop" 117135182 3 -0.166666666666667 "ATG"
"18789" "ENST00000456448.3" "chr19" 9250975 9250980 "+" 18789 "start-stop" 9250977 3 0.166666666666667 "ATG"
"18790" "ENST00000457056.6" "chrX" 102747851 102747856 "+" 18790 "start-stop" 102747853 3 -0.166666666666667 "ATG"
"18791" "ENST00000458091.5" "chrX" 153270698 153270703 "+" 18791 "start-stop" 153270700 3 -0.5 "ATG"
"18792" "ENST00000461393.7" "chr3" 58316583 58316588 "+" 18792 "start-stop" 58316585 3 0.5 "ATG"
